datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-02-01 02:00:00,-06:00,457.42,12.73,datalogger,R,
2018-02-01 01:00:00,-06:00,456.07,,datalogger,R,
2018-02-01 00:00:00,-06:00,452.88,,datalogger,R,
2018-01-31 23:00:00,-06:00,453.17,,datalogger,R,
2018-01-31 22:00:00,-06:00,453.50,,datalogger,R,
2018-01-31 21:00:00,-06:00,453.90,,datalogger,R,
2018-01-31 20:00:00,-06:00,454.48,,datalogger,R,
2018-01-31 19:00:00,-06:00,455.75,,datalogger,R,
2018-01-31 18:00:00,-06:00,458.53,,datalogger,R,
2018-01-31 17:00:00,-06:00,457.68,,datalogger,R,
2018-01-31 16:00:00,-06:00,454.50,,datalogger,R,
2018-01-31 15:00:00,-06:00,456.48,,datalogger,R,
2018-01-31 14:00:00,-06:00,458.32,12.45,datalogger,R,
2018-01-31 13:00:00,-06:00,457.88,,datalogger,R,
2018-01-31 12:00:00,-06:00,457.21,,datalogger,R,
2018-01-31 11:00:00,-06:00,455.48,,datalogger,R,
2018-01-31 10:00:00,-06:00,454.07,,datalogger,R,
2018-01-31 09:00:00,-06:00,457.44,,datalogger,R,
2018-01-31 08:00:00,-06:00,456.91,,datalogger,R,
2018-01-31 07:00:00,-06:00,456.01,,datalogger,R,
2018-01-31 06:00:00,-06:00,453.63,,datalogger,R,
2018-01-31 05:00:00,-06:00,452.02,,datalogger,R,
2018-01-31 04:00:00,-06:00,452.37,,datalogger,R,
2018-01-31 03:00:00,-06:00,452.83,,datalogger,R,
2018-01-31 02:00:00,-06:00,453.72,12.84,datalogger,R,
2018-01-31 01:00:00,-06:00,457.38,,datalogger,R,
2018-01-31 00:00:00,-06:00,456.89,,datalogger,R,
2018-01-30 23:00:00,-06:00,456.21,,datalogger,R,
2018-01-30 22:00:00,-06:00,454.87,,datalogger,R,
2018-01-30 21:00:00,-06:00,451.49,,datalogger,R,
2018-01-30 20:00:00,-06:00,451.75,,datalogger,R,
2018-01-30 19:00:00,-06:00,452.03,,datalogger,R,
2018-01-30 18:00:00,-06:00,452.40,,datalogger,R,
2018-01-30 17:00:00,-06:00,452.94,,datalogger,R,
2018-01-30 16:00:00,-06:00,454.41,,datalogger,R,
2018-01-30 15:00:00,-06:00,456.42,,datalogger,R,
