datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-01-31 23:00:00,-06:00,462.18,13.37,datalogger,R,
2018-01-31 22:00:00,-06:00,462.25,,datalogger,R,
2018-01-31 21:00:00,-06:00,462.50,,datalogger,R,
2018-01-31 20:00:00,-06:00,462.29,,datalogger,R,
2018-01-31 19:00:00,-06:00,462.32,,datalogger,R,
2018-01-31 18:00:00,-06:00,462.26,,datalogger,R,
2018-01-31 17:00:00,-06:00,462.37,,datalogger,R,
2018-01-31 16:00:00,-06:00,462.49,,datalogger,R,
2018-01-31 15:00:00,-06:00,462.63,,datalogger,R,
2018-01-31 14:00:00,-06:00,462.77,,datalogger,R,
2018-01-31 13:00:00,-06:00,462.92,,datalogger,R,
2018-01-31 12:00:00,-06:00,462.88,,datalogger,R,
2018-01-31 11:00:00,-06:00,462.84,12.57,datalogger,R,
2018-01-31 10:00:00,-06:00,463.04,,datalogger,R,
2018-01-31 09:00:00,-06:00,463.22,,datalogger,R,
2018-01-31 08:00:00,-06:00,463.05,,datalogger,R,
2018-01-31 07:00:00,-06:00,463.05,,datalogger,R,
2018-01-31 05:00:00,-06:00,462.99,,datalogger,R,
2018-01-31 04:00:00,-06:00,462.94,,datalogger,R,
2018-01-31 03:00:00,-06:00,463.16,,datalogger,R,
2018-01-31 02:00:00,-06:00,463.62,,datalogger,R,
2018-01-31 01:00:00,-06:00,462.49,,datalogger,R,
2018-01-31 00:00:00,-06:00,462.60,,datalogger,R,
2018-01-30 23:00:00,-06:00,462.65,13.76,datalogger,R,
2018-01-30 21:00:00,-06:00,462.48,,datalogger,R,
2018-01-30 20:00:00,-06:00,462.54,,datalogger,R,
2018-01-30 19:00:00,-06:00,462.64,,datalogger,R,
2018-01-30 18:00:00,-06:00,462.64,,datalogger,R,
2018-01-30 17:00:00,-06:00,462.68,,datalogger,R,
2018-01-30 16:00:00,-06:00,462.82,,datalogger,R,
2018-01-30 15:00:00,-06:00,462.97,,datalogger,R,
2018-01-30 14:00:00,-06:00,462.89,,datalogger,R,
2018-01-30 13:00:00,-06:00,462.87,,datalogger,R,
2018-01-30 12:00:00,-06:00,462.95,,datalogger,R,
2018-01-30 11:00:00,-06:00,462.97,12.57,datalogger,R,
2018-01-30 10:00:00,-06:00,463.09,,datalogger,R,
2018-01-30 09:00:00,-06:00,463.07,,datalogger,R,
2018-01-30 08:00:00,-06:00,463.02,,datalogger,R,
2018-01-30 07:00:00,-06:00,463.03,,datalogger,R,
2018-01-30 06:00:00,-06:00,463.04,,datalogger,R,
2018-01-30 05:00:00,-06:00,463.20,,datalogger,R,
2018-01-30 04:00:00,-06:00,463.03,,datalogger,R,
2018-01-30 03:00:00,-06:00,464.20,,datalogger,R,
2018-01-30 02:00:00,-06:00,463.57,,datalogger,R,
2018-01-30 01:00:00,-06:00,462.68,,datalogger,R,
2018-01-30 00:00:00,-06:00,462.78,,datalogger,R,
2018-01-29 23:00:00,-06:00,462.82,13.37,datalogger,R,
2018-01-29 22:00:00,-06:00,462.80,,datalogger,R,
2018-01-29 21:00:00,-06:00,462.65,,datalogger,R,
2018-01-29 20:00:00,-06:00,462.55,,datalogger,R,
2018-01-29 19:00:00,-06:00,462.63,,datalogger,R,
2018-01-29 18:00:00,-06:00,462.74,,datalogger,R,
2018-01-29 17:00:00,-06:00,462.72,,datalogger,R,
2018-01-29 16:00:00,-06:00,462.76,,datalogger,R,
2018-01-29 15:00:00,-06:00,462.85,,datalogger,R,
2018-01-29 14:00:00,-06:00,462.97,,datalogger,R,
2018-01-29 13:00:00,-06:00,463.04,,datalogger,R,
2018-01-29 12:00:00,-06:00,463.39,,datalogger,R,
2018-01-29 11:00:00,-06:00,463.11,12.57,datalogger,R,
2018-01-29 10:00:00,-06:00,463.10,,datalogger,R,
2018-01-29 09:00:00,-06:00,463.11,,datalogger,R,
2018-01-29 08:00:00,-06:00,463.09,,datalogger,R,
2018-01-29 07:00:00,-06:00,462.96,,datalogger,R,
2018-01-29 06:00:00,-06:00,462.98,,datalogger,R,
2018-01-29 05:00:00,-06:00,463.08,,datalogger,R,
2018-01-29 04:00:00,-06:00,463.19,,datalogger,R,
2018-01-29 03:00:00,-06:00,463.50,,datalogger,R,
2018-01-29 02:00:00,-06:00,464.11,,datalogger,R,
2018-01-29 01:00:00,-06:00,463.29,,datalogger,R,
2018-01-29 00:00:00,-06:00,463.33,,datalogger,R,
2018-01-28 23:00:00,-06:00,463.51,13.44,datalogger,R,
2018-01-28 22:00:00,-06:00,463.67,,datalogger,R,
2018-01-28 21:00:00,-06:00,463.71,,datalogger,R,
2018-01-28 20:00:00,-06:00,463.33,,datalogger,R,
2018-01-28 19:00:00,-06:00,463.42,,datalogger,R,
2018-01-28 18:00:00,-06:00,463.59,,datalogger,R,
2018-01-28 17:00:00,-06:00,463.83,,datalogger,R,
2018-01-28 16:00:00,-06:00,464.25,,datalogger,R,
2018-01-28 15:00:00,-06:00,464.05,,datalogger,R,
2018-01-28 14:00:00,-06:00,464.73,,datalogger,R,
2018-01-28 13:00:00,-06:00,463.74,,datalogger,R,
2018-01-28 12:00:00,-06:00,464.38,,datalogger,R,
2018-01-28 11:00:00,-06:00,464.39,12.57,datalogger,R,
2018-01-28 10:00:00,-06:00,463.95,,datalogger,R,
2018-01-28 09:00:00,-06:00,464.36,,datalogger,R,
2018-01-28 08:00:00,-06:00,465.24,,datalogger,R,
2018-01-28 07:00:00,-06:00,463.40,,datalogger,R,
2018-01-28 06:00:00,-06:00,463.73,,datalogger,R,
2018-01-28 05:00:00,-06:00,463.89,,datalogger,R,
2018-01-28 04:00:00,-06:00,463.34,,datalogger,R,
2018-01-28 03:00:00,-06:00,463.57,,datalogger,R,
2018-01-28 02:00:00,-06:00,465.05,,datalogger,R,
2018-01-28 01:00:00,-06:00,463.43,,datalogger,R,
2018-01-28 00:00:00,-06:00,463.51,,datalogger,R,
2018-01-27 23:00:00,-06:00,463.99,,datalogger,R,
2018-01-27 22:00:00,-06:00,463.69,,datalogger,R,
2018-01-27 21:00:00,-06:00,463.61,,datalogger,R,
2018-01-27 20:00:00,-06:00,463.42,,datalogger,R,
2018-01-27 19:00:00,-06:00,463.52,,datalogger,R,
2018-01-27 18:00:00,-06:00,463.48,,datalogger,R,
2018-01-27 17:00:00,-06:00,463.64,,datalogger,R,
2018-01-27 16:00:00,-06:00,463.94,,datalogger,R,
2018-01-27 15:00:00,-06:00,463.84,,datalogger,R,
2018-01-27 11:00:00,-06:00,463.66,,datalogger,R,
2018-01-26 23:00:00,-06:00,463.88,,datalogger,R,
2018-01-26 22:00:00,-06:00,464.03,,datalogger,R,
