datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-02-01 05:00:00,-06:00,874.09,,datalogger,R,
2018-02-01 04:00:00,-06:00,874.12,,datalogger,R,
2018-02-01 03:00:00,-06:00,874.16,,datalogger,R,
2018-01-31 05:00:00,-06:00,873.90,,datalogger,R,
2018-01-30 05:00:00,-06:00,873.72,,datalogger,R,
2018-01-30 04:00:00,-06:00,873.81,,datalogger,R,
2018-01-29 05:00:00,-06:00,873.84,,datalogger,R,
2018-01-29 04:00:00,-06:00,873.87,,datalogger,R,
2018-01-28 05:00:00,-06:00,873.84,,datalogger,R,
2018-01-28 04:00:00,-06:00,873.90,,datalogger,R,
2018-01-27 17:00:00,-06:00,873.81,,datalogger,R,
2018-01-27 16:00:00,-06:00,873.81,,datalogger,R,
2018-01-27 15:00:00,-06:00,873.82,,datalogger,R,
2018-01-27 14:00:00,-06:00,873.78,,datalogger,R,
2018-01-27 13:00:00,-06:00,873.78,,datalogger,R,
2018-01-27 12:00:00,-06:00,873.81,,datalogger,R,
2018-01-27 05:00:00,-06:00,873.81,,datalogger,R,
2018-01-27 04:00:00,-06:00,873.83,,datalogger,R,
2018-01-27 03:00:00,-06:00,873.83,,datalogger,R,
2018-01-27 02:00:00,-06:00,873.83,,datalogger,R,
2018-01-27 01:00:00,-06:00,873.79,,datalogger,R,
2018-01-27 00:00:00,-06:00,873.77,,datalogger,R,
2018-01-26 17:00:00,-06:00,873.68,,datalogger,R,
2018-01-26 05:00:00,-06:00,873.68,,datalogger,R,
2018-01-26 04:00:00,-06:00,873.70,,datalogger,R,
2018-01-25 17:00:00,-06:00,873.63,,datalogger,R,
2018-01-25 05:00:00,-06:00,873.64,,datalogger,R,
2018-01-25 04:00:00,-06:00,873.62,,datalogger,R,
2018-01-24 17:00:00,-06:00,873.78,,datalogger,R,
2018-01-24 05:00:00,-06:00,873.70,,datalogger,R,
2018-01-23 05:00:00,-06:00,873.78,,datalogger,R,
2018-01-23 04:00:00,-06:00,873.75,,datalogger,R,
2018-01-22 17:00:00,-06:00,873.83,,datalogger,R,
2018-01-22 05:00:00,-06:00,873.88,,datalogger,R,
2018-01-22 04:00:00,-06:00,873.84,,datalogger,R,
2018-01-22 03:00:00,-06:00,873.83,,datalogger,R,
2018-01-21 17:00:00,-06:00,873.85,,datalogger,R,
2018-01-21 16:00:00,-06:00,873.83,,datalogger,R,
2018-01-21 15:00:00,-06:00,873.78,,datalogger,R,
2018-01-21 14:00:00,-06:00,873.85,,datalogger,R,
2018-01-21 13:00:00,-06:00,873.89,,datalogger,R,
2018-01-21 12:00:00,-06:00,873.89,,datalogger,R,
2018-01-21 05:00:00,-06:00,873.83,,datalogger,R,
2018-01-21 04:00:00,-06:00,873.82,,datalogger,R,
2018-01-21 03:00:00,-06:00,873.83,,datalogger,R,
2018-01-21 02:00:00,-06:00,873.85,,datalogger,R,
2018-01-21 01:00:00,-06:00,873.89,,datalogger,R,
