datetime,water_level(ft below land surface)
2018-02-01,251.13
2018-01-31,250.91
2018-01-30,251.0
2018-01-29,251.27
2018-01-28,251.27
2018-01-27,251.27
2018-01-26,251.1
2018-01-25,251.17
2018-01-24,251.42
2018-01-23,251.5
2018-01-22,251.39
2018-01-21,251.09
2018-01-20,251.0
2018-01-19,250.95
2018-01-18,251.13
2018-01-17,251.28
2018-01-16,251.56
2018-01-15,251.46
2018-01-14,251.42
2018-01-13,251.55
2018-01-12,251.54
2018-01-11,251.53
2018-01-10,250.98
2018-01-09,251.17
2018-01-08,251.41
2018-01-07,251.23
2018-01-06,251.27
2018-01-05,251.36
2018-01-04,251.3
2018-01-03,251.41
2018-01-02,251.45
2018-01-01,251.63
2017-12-31,251.68
2017-12-30,251.44
2017-12-29,251.35
2017-12-28,251.45
2017-12-27,251.63
2017-12-26,251.67
2017-12-25,251.42
2017-12-24,251.57
2017-12-23,251.46
2017-12-22,251.54
2017-12-21,251.41
2017-12-20,251.41
2017-12-19,251.53
2017-12-18,251.54
2017-12-17,251.49
2017-12-16,251.26
2017-12-15,251.49
2017-12-14,251.52
2017-12-13,251.38
2017-12-12,251.67
2017-12-11,251.66
2017-12-10,251.74
2017-12-09,251.73
2017-12-08,251.58
2017-12-07,251.89
2017-12-06,252.03
2017-12-05,252.1
2017-12-04,251.74
2017-12-03,251.65
2017-12-02,251.85
2017-12-01,251.74
2017-11-30,252.01
2017-11-29,251.97
2017-11-28,251.92
2017-11-27,251.68
2017-11-26,252.02
2017-11-25,252.06
2017-11-24,251.67
2017-11-23,251.92
2017-11-22,252.12
2017-11-21,252.03
2017-11-20,251.78
2017-11-19,252.1
2017-11-18,252.14
2017-11-17,251.73
2017-11-16,251.87
2017-11-15,252.08
2017-11-14,251.8
2017-11-13,251.95
2017-11-12,251.95
2017-11-11,251.9
2017-11-10,251.93
2017-11-09,251.99
2017-11-08,251.99
2017-11-07,251.99
2017-11-06,251.99
2017-11-05,251.99
2017-11-04,251.99
2017-11-03,251.99
2017-11-02,251.94
2017-11-01,251.78
2017-10-31,251.9
2017-10-30,251.94
2017-10-29,251.91
2017-10-28,251.94
2017-10-27,251.94
2017-10-26,251.84
2017-10-25,252.06
2017-10-24,252.43
2017-10-23,252.32
2017-10-22,252.38
2017-10-21,252.1
2017-10-20,251.99
2017-10-19,252.13
2017-10-18,252.1
2017-10-17,252.14
2017-10-16,252.35
2017-10-15,252.59
2017-10-14,252.25
2017-10-13,252.25
2017-10-12,252.16
2017-10-11,252.27
2017-10-10,252.48
2017-10-09,252.37
2017-10-08,252.02
2017-10-07,252.19
2017-10-06,252.1
2017-10-05,252.31
2017-10-04,252.52
2017-10-03,252.49
2017-10-02,252.12
2017-10-01,252.1
2017-09-30,252.31
2017-09-29,252.45
2017-09-28,252.5
2017-09-27,252.55
2017-09-26,252.56
2017-09-25,252.41
2017-09-24,252.36
2017-09-23,252.38
2017-09-22,252.35
