datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2014-01-15 08:00:00,-06:00,83.10,,datalogger,R,
2014-01-15 04:00:00,-06:00,83.10,,datalogger,R,
2014-01-15 00:00:00,-06:00,83.07,,datalogger,R,
2014-01-14 20:00:00,-06:00,83.04,,datalogger,R,
2014-01-14 16:00:00,-06:00,83.04,,datalogger,R,
2014-01-14 12:00:00,-06:00,83.04,,datalogger,R,
2014-01-14 08:00:00,-06:00,83.04,,datalogger,R,
2014-01-14 04:00:00,-06:00,83.04,,datalogger,R,
2014-01-14 00:00:00,-06:00,83.04,,datalogger,R,
2014-01-13 20:00:00,-06:00,83.04,,datalogger,R,
2014-01-13 16:00:00,-06:00,83.02,,datalogger,R,
2014-01-13 12:00:00,-06:00,83.01,,datalogger,R,
2014-01-13 08:00:00,-06:00,82.98,,datalogger,R,
2014-01-13 04:00:00,-06:00,82.98,,datalogger,R,
2014-01-13 00:00:00,-06:00,82.99,,datalogger,R,
2014-01-12 20:00:00,-06:00,83.00,,datalogger,R,
2014-01-12 16:00:00,-06:00,83.01,,datalogger,R,
2014-01-12 12:00:00,-06:00,83.03,,datalogger,R,
2014-01-12 08:00:00,-06:00,83.05,,datalogger,R,
2014-01-12 04:00:00,-06:00,83.05,,datalogger,R,
2014-01-12 00:00:00,-06:00,83.05,,datalogger,R,
2014-01-11 20:00:00,-06:00,83.05,,datalogger,R,
2014-01-11 16:00:00,-06:00,83.04,,datalogger,R,
2014-01-11 12:00:00,-06:00,83.03,,datalogger,R,
2014-01-11 08:00:00,-06:00,83.01,,datalogger,R,
2014-01-11 04:00:00,-06:00,83.01,,datalogger,R,
2014-01-11 00:00:00,-06:00,83.01,,datalogger,R,
2014-01-10 20:00:00,-06:00,83.01,,datalogger,R,
2014-01-10 16:00:00,-06:00,83.02,,datalogger,R,
2014-01-10 12:00:00,-06:00,83.03,,datalogger,R,
2014-01-10 08:00:00,-06:00,83.05,,datalogger,R,
2014-01-10 04:00:00,-06:00,83.07,,datalogger,R,
2014-01-10 00:00:00,-06:00,83.08,,datalogger,R,
2014-01-09 20:00:00,-06:00,83.10,,datalogger,R,
2014-01-09 16:00:00,-06:00,83.10,,datalogger,R,
2014-01-09 12:00:00,-06:00,83.10,,datalogger,R,
2014-01-09 08:00:00,-06:00,83.11,,datalogger,R,
2014-01-09 04:00:00,-06:00,83.12,,datalogger,R,
2014-01-09 00:00:00,-06:00,83.13,,datalogger,R,
2014-01-08 20:00:00,-06:00,83.15,,datalogger,R,
2014-01-08 16:00:00,-06:00,83.16,,datalogger,R,
2014-01-08 12:00:00,-06:00,83.18,,datalogger,R,
2014-01-08 08:00:00,-06:00,83.19,,datalogger,R,
2014-01-08 04:00:00,-06:00,83.22,,datalogger,R,
2014-01-08 00:00:00,-06:00,83.24,,datalogger,R,
2014-01-07 20:00:00,-06:00,83.28,,datalogger,R,
2014-01-07 16:00:00,-06:00,83.30,,datalogger,R,
2014-01-07 12:00:00,-06:00,83.31,,datalogger,R,
2014-01-07 08:00:00,-06:00,83.32,,datalogger,R,
2014-01-07 04:00:00,-06:00,83.32,,datalogger,R,
2014-01-07 00:00:00,-06:00,83.32,,datalogger,R,
2014-01-06 20:00:00,-06:00,83.31,,datalogger,R,
2014-01-06 16:00:00,-06:00,83.30,,datalogger,R,
2014-01-06 12:00:00,-06:00,83.28,,datalogger,R,
2014-01-06 08:00:00,-06:00,83.25,,datalogger,R,
2014-01-06 04:00:00,-06:00,83.22,,datalogger,R,
2014-01-06 00:00:00,-06:00,83.20,,datalogger,R,
2014-01-05 20:00:00,-06:00,83.18,,datalogger,R,
2014-01-05 16:00:00,-06:00,83.18,,datalogger,R,
2014-01-05 12:00:00,-06:00,83.15,,datalogger,R,
2014-01-05 08:00:00,-06:00,83.13,,datalogger,R,
2014-01-05 04:00:00,-06:00,83.13,,datalogger,R,
2014-01-05 00:00:00,-06:00,83.14,,datalogger,R,
2014-01-04 20:00:00,-06:00,83.16,,datalogger,R,
2014-01-04 16:00:00,-06:00,83.19,,datalogger,R,
