datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-01-31 22:00:00,-06:00,126.86,11.90,datalogger,R,
2018-01-31 21:00:00,-06:00,126.86,,datalogger,R,
2018-01-31 20:00:00,-06:00,127.30,,datalogger,R,
2018-01-31 19:00:00,-06:00,127.89,,datalogger,R,
2018-01-31 18:00:00,-06:00,129.96,,datalogger,R,
2018-01-31 17:00:00,-06:00,139.55,,datalogger,R,
2018-01-31 16:00:00,-06:00,126.64,,datalogger,R,
2018-01-31 15:00:00,-06:00,126.86,,datalogger,R,
2018-01-31 14:00:00,-06:00,126.86,,datalogger,R,
2018-01-31 13:00:00,-06:00,127.01,,datalogger,R,
2018-01-31 12:00:00,-06:00,127.08,,datalogger,R,
2018-01-31 11:00:00,-06:00,127.15,,datalogger,R,
2018-01-31 10:00:00,-06:00,127.30,11.60,datalogger,R,
2018-01-31 09:00:00,-06:00,127.45,,datalogger,R,
2018-01-31 08:00:00,-06:00,127.52,,datalogger,R,
2018-01-31 07:00:00,-06:00,127.67,,datalogger,R,
2018-01-31 06:00:00,-06:00,128.04,,datalogger,R,
2018-01-31 05:00:00,-06:00,128.26,,datalogger,R,
2018-01-31 04:00:00,-06:00,128.63,,datalogger,R,
2018-01-31 03:00:00,-06:00,129.07,,datalogger,R,
2018-01-31 02:00:00,-06:00,129.66,,datalogger,R,
2018-01-31 01:00:00,-06:00,130.55,,datalogger,R,
2018-01-31 00:00:00,-06:00,131.95,,datalogger,R,
2018-01-30 23:00:00,-06:00,135.20,,datalogger,R,
2018-01-30 22:00:00,-06:00,143.54,11.50,datalogger,R,
2018-01-30 21:00:00,-06:00,169.37,,datalogger,R,
2018-01-30 20:00:00,-06:00,225.61,,datalogger,R,
2018-01-30 19:00:00,-06:00,237.12,,datalogger,R,
2018-01-30 18:00:00,-06:00,221.33,,datalogger,R,
2018-01-30 17:00:00,-06:00,133.28,,datalogger,R,
2018-01-30 16:00:00,-06:00,148.93,,datalogger,R,
2018-01-30 15:00:00,-06:00,157.93,,datalogger,R,
2018-01-30 14:00:00,-06:00,126.79,,datalogger,R,
2018-01-30 13:00:00,-06:00,127.30,,datalogger,R,
2018-01-30 12:00:00,-06:00,129.00,,datalogger,R,
2018-01-30 11:00:00,-06:00,135.64,,datalogger,R,
2018-01-30 10:00:00,-06:00,125.90,11.60,datalogger,R,
2018-01-30 09:00:00,-06:00,125.97,,datalogger,R,
2018-01-30 08:00:00,-06:00,125.97,,datalogger,R,
2018-01-30 07:00:00,-06:00,125.90,,datalogger,R,
