datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2014-01-06 12:00:00,-06:00,252.15,,datalogger,R,
2014-01-06 08:00:00,-06:00,252.10,,datalogger,R,
2014-01-06 04:00:00,-06:00,251.96,,datalogger,R,
2014-01-06 00:00:00,-06:00,252.11,,datalogger,R,
2014-01-05 20:00:00,-06:00,251.88,,datalogger,R,
2014-01-05 16:00:00,-06:00,251.99,,datalogger,R,
2014-01-05 12:00:00,-06:00,252.16,,datalogger,R,
2014-01-05 08:00:00,-06:00,251.82,,datalogger,R,
2014-01-05 04:00:00,-06:00,251.92,,datalogger,R,
2014-01-05 00:00:00,-06:00,251.82,,datalogger,R,
2014-01-04 20:00:00,-06:00,251.97,,datalogger,R,
2014-01-04 16:00:00,-06:00,251.70,,datalogger,R,
2014-01-04 12:00:00,-06:00,251.56,,datalogger,R,
2014-01-04 08:00:00,-06:00,251.53,,datalogger,R,
2014-01-04 04:00:00,-06:00,251.54,,datalogger,R,
2014-01-04 00:00:00,-06:00,251.55,,datalogger,R,
2014-01-03 20:00:00,-06:00,251.56,,datalogger,R,
2014-01-03 16:00:00,-06:00,251.68,,datalogger,R,
2014-01-03 12:00:00,-06:00,251.95,,datalogger,R,
2014-01-03 08:00:00,-06:00,251.51,,datalogger,R,
2014-01-03 04:00:00,-06:00,251.70,,datalogger,R,
2014-01-03 00:00:00,-06:00,251.60,,datalogger,R,
2014-01-02 20:00:00,-06:00,251.99,,datalogger,R,
2014-01-02 16:00:00,-06:00,252.10,,datalogger,R,
2014-01-02 12:00:00,-06:00,251.95,,datalogger,R,
2014-01-02 08:00:00,-06:00,251.74,,datalogger,R,
2014-01-02 04:00:00,-06:00,251.55,,datalogger,R,
2014-01-02 00:00:00,-06:00,251.32,,datalogger,R,
2014-01-01 20:00:00,-06:00,251.00,,datalogger,R,
2014-01-01 16:00:00,-06:00,250.05,,datalogger,R,
2014-01-01 12:00:00,-06:00,250.44,,datalogger,R,
2014-01-01 08:00:00,-06:00,250.52,,datalogger,R,
2014-01-01 04:00:00,-06:00,250.28,,datalogger,R,
2014-01-01 00:00:00,-06:00,250.41,,datalogger,R,
2013-12-31 20:00:00,-06:00,250.32,,datalogger,R,
2013-12-31 16:00:00,-06:00,250.04,,datalogger,R,
2013-12-31 12:00:00,-06:00,250.11,,datalogger,R,
2013-12-31 08:00:00,-06:00,249.82,,datalogger,R,
2013-12-31 04:00:00,-06:00,249.86,,datalogger,R,
2013-12-31 00:00:00,-06:00,249.63,,datalogger,R,
2013-12-30 20:00:00,-06:00,249.65,,datalogger,R,
2013-12-30 16:00:00,-06:00,249.56,,datalogger,R,
2013-12-30 12:00:00,-06:00,249.26,,datalogger,R,
2013-12-30 08:00:00,-06:00,249.36,,datalogger,R,
2013-12-30 04:00:00,-06:00,249.32,,datalogger,R,
