datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-02-01 01:00:00,-06:00,259.55,13.44,datalogger,R,
2018-02-01 00:00:00,-06:00,258.77,,datalogger,R,
2018-01-31 23:00:00,-06:00,257.93,,datalogger,R,
2018-01-31 22:00:00,-06:00,257.12,,datalogger,R,
2018-01-31 21:00:00,-06:00,256.11,,datalogger,R,
2018-01-31 20:00:00,-06:00,255.19,,datalogger,R,
2018-01-31 19:00:00,-06:00,254.27,,datalogger,R,
2018-01-31 18:00:00,-06:00,253.29,,datalogger,R,
2018-01-31 17:00:00,-06:00,252.03,,datalogger,R,
2018-01-31 16:00:00,-06:00,250.20,,datalogger,R,
2018-01-31 15:00:00,-06:00,246.83,,datalogger,R,
2018-01-31 14:00:00,-06:00,247.38,,datalogger,R,
2018-01-31 13:00:00,-06:00,248.00,12.49,datalogger,R,
2018-01-31 12:00:00,-06:00,248.68,,datalogger,R,
2018-01-31 11:00:00,-06:00,249.42,,datalogger,R,
2018-01-31 10:00:00,-06:00,250.26,,datalogger,R,
2018-01-31 09:00:00,-06:00,251.32,,datalogger,R,
2018-01-31 08:00:00,-06:00,252.71,,datalogger,R,
2018-01-31 07:00:00,-06:00,254.67,,datalogger,R,
2018-01-31 06:00:00,-06:00,257.43,,datalogger,R,
2018-01-31 05:00:00,-06:00,261.01,,datalogger,R,
2018-01-31 04:00:00,-06:00,266.06,,datalogger,R,
2018-01-31 03:00:00,-06:00,265.75,,datalogger,R,
2018-01-31 02:00:00,-06:00,265.41,,datalogger,R,
2018-01-31 01:00:00,-06:00,265.04,13.84,datalogger,R,
2018-01-31 00:00:00,-06:00,264.64,,datalogger,R,
2018-01-30 23:00:00,-06:00,264.20,,datalogger,R,
2018-01-30 22:00:00,-06:00,263.73,,datalogger,R,
2018-01-30 21:00:00,-06:00,263.21,,datalogger,R,
2018-01-30 20:00:00,-06:00,262.70,,datalogger,R,
2018-01-30 19:00:00,-06:00,262.18,,datalogger,R,
2018-01-30 18:00:00,-06:00,261.58,,datalogger,R,
2018-01-30 17:00:00,-06:00,260.94,,datalogger,R,
2018-01-30 16:00:00,-06:00,260.27,,datalogger,R,
2018-01-30 15:00:00,-06:00,259.60,,datalogger,R,
2018-01-30 14:00:00,-06:00,258.85,,datalogger,R,
2018-01-30 13:00:00,-06:00,257.98,12.41,datalogger,R,
2018-01-30 12:00:00,-06:00,256.96,,datalogger,R,
2018-01-30 11:00:00,-06:00,255.73,,datalogger,R,
2018-01-30 10:00:00,-06:00,254.21,,datalogger,R,
2018-01-30 09:00:00,-06:00,252.08,,datalogger,R,
2018-01-30 08:00:00,-06:00,248.96,,datalogger,R,
2018-01-30 07:00:00,-06:00,249.79,,datalogger,R,
2018-01-30 06:00:00,-06:00,250.83,,datalogger,R,
2018-01-30 05:00:00,-06:00,252.20,,datalogger,R,
2018-01-30 04:00:00,-06:00,254.12,,datalogger,R,
2018-01-30 03:00:00,-06:00,256.87,,datalogger,R,
2018-01-30 02:00:00,-06:00,260.64,,datalogger,R,
2018-01-30 01:00:00,-06:00,265.08,13.37,datalogger,R,
2018-01-30 00:00:00,-06:00,264.72,,datalogger,R,
2018-01-29 23:00:00,-06:00,264.30,,datalogger,R,
2018-01-29 22:00:00,-06:00,263.86,,datalogger,R,
2018-01-29 21:00:00,-06:00,263.43,,datalogger,R,
2018-01-29 20:00:00,-06:00,262.93,,datalogger,R,
2018-01-29 19:00:00,-06:00,262.34,,datalogger,R,
2018-01-29 18:00:00,-06:00,261.75,,datalogger,R,
2018-01-29 17:00:00,-06:00,261.16,,datalogger,R,
2018-01-29 16:00:00,-06:00,260.52,,datalogger,R,
2018-01-29 15:00:00,-06:00,259.86,,datalogger,R,
2018-01-29 14:00:00,-06:00,259.17,,datalogger,R,
2018-01-29 13:00:00,-06:00,258.41,12.41,datalogger,R,
2018-01-29 12:00:00,-06:00,257.59,,datalogger,R,
2018-01-29 11:00:00,-06:00,256.45,,datalogger,R,
