datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-01-30 05:00:00,-06:00,69.51,11.70,datalogger,R,
2018-01-30 04:00:00,-06:00,70.32,,datalogger,R,
2018-01-30 03:00:00,-06:00,69.72,,datalogger,R,
2018-01-30 02:00:00,-06:00,70.74,,datalogger,R,
2018-01-30 01:00:00,-06:00,69.21,,datalogger,R,
2018-01-30 00:00:00,-06:00,69.34,,datalogger,R,
2018-01-29 23:00:00,-06:00,69.52,,datalogger,R,
2018-01-29 22:00:00,-06:00,69.72,,datalogger,R,
2018-01-29 21:00:00,-06:00,70.25,,datalogger,R,
2018-01-29 20:00:00,-06:00,79.57,,datalogger,R,
2018-01-29 19:00:00,-06:00,72.23,,datalogger,R,
2018-01-29 18:00:00,-06:00,70.11,,datalogger,R,
2018-01-29 17:00:00,-06:00,70.22,11.37,datalogger,R,
2018-01-29 16:00:00,-06:00,70.14,,datalogger,R,
2018-01-29 15:00:00,-06:00,70.28,,datalogger,R,
2018-01-29 14:00:00,-06:00,69.89,,datalogger,R,
2018-01-29 13:00:00,-06:00,70.02,,datalogger,R,
2018-01-29 12:00:00,-06:00,79.79,,datalogger,R,
2018-01-29 11:00:00,-06:00,79.38,,datalogger,R,
2018-01-29 10:00:00,-06:00,69.04,,datalogger,R,
2018-01-29 09:00:00,-06:00,69.04,,datalogger,R,
2018-01-29 08:00:00,-06:00,69.04,,datalogger,R,
2018-01-29 07:00:00,-06:00,69.04,,datalogger,R,
2018-01-29 06:00:00,-06:00,69.03,,datalogger,R,
2018-01-29 05:00:00,-06:00,69.09,11.70,datalogger,R,
2018-01-29 04:00:00,-06:00,69.25,,datalogger,R,
2018-01-29 03:00:00,-06:00,69.53,,datalogger,R,
2018-01-29 02:00:00,-06:00,71.12,,datalogger,R,
2018-01-29 01:00:00,-06:00,69.61,,datalogger,R,
2018-01-29 00:00:00,-06:00,70.47,,datalogger,R,
2018-01-28 23:00:00,-06:00,68.89,,datalogger,R,
2018-01-28 22:00:00,-06:00,68.90,,datalogger,R,
2018-01-28 21:00:00,-06:00,68.98,,datalogger,R,
