datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-01-31 16:00:00,-06:00,485.88, 7.80,datalogger,R,
2018-01-31 15:00:00,-06:00,485.74,,datalogger,R,
2018-01-31 14:00:00,-06:00,487.43,,datalogger,R,
2018-01-31 13:00:00,-06:00,486.10,,datalogger,R,
2018-01-31 12:00:00,-06:00,486.10,,datalogger,R,
2018-01-31 11:00:00,-06:00,485.96,,datalogger,R,
2018-01-31 10:00:00,-06:00,485.81,,datalogger,R,
2018-01-31 09:00:00,-06:00,485.66,,datalogger,R,
2018-01-31 08:00:00,-06:00,485.74,,datalogger,R,
2018-01-31 07:00:00,-06:00,485.59,,datalogger,R,
2018-01-31 06:00:00,-06:00,485.59,,datalogger,R,
2018-01-31 05:00:00,-06:00,485.51,,datalogger,R,
2018-01-30 16:00:00,-06:00,484.48, 7.90,datalogger,R,
2018-01-30 15:00:00,-06:00,484.48,,datalogger,R,
2018-01-30 14:00:00,-06:00,484.34,,datalogger,R,
2018-01-30 13:00:00,-06:00,484.34,,datalogger,R,
2018-01-30 12:00:00,-06:00,484.26,,datalogger,R,
2018-01-30 11:00:00,-06:00,484.19,,datalogger,R,
2018-01-30 10:00:00,-06:00,485.74,,datalogger,R,
2018-01-30 09:00:00,-06:00,484.56,,datalogger,R,
2018-01-30 08:00:00,-06:00,484.48,,datalogger,R,
2018-01-30 07:00:00,-06:00,484.41,,datalogger,R,
2018-01-30 06:00:00,-06:00,484.56,,datalogger,R,
2018-01-30 05:00:00,-06:00,484.48,,datalogger,R,
2018-01-29 16:00:00,-06:00,484.19, 7.70,datalogger,R,
2018-01-29 15:00:00,-06:00,484.12,,datalogger,R,
2018-01-29 14:00:00,-06:00,484.12,,datalogger,R,
2018-01-29 13:00:00,-06:00,484.04,,datalogger,R,
2018-01-29 12:00:00,-06:00,483.97,,datalogger,R,
2018-01-29 11:00:00,-06:00,483.89,,datalogger,R,
2018-01-29 10:00:00,-06:00,483.89,,datalogger,R,
2018-01-29 09:00:00,-06:00,483.82,,datalogger,R,
2018-01-29 08:00:00,-06:00,485.66,,datalogger,R,
2018-01-29 07:00:00,-06:00,484.34,,datalogger,R,
2018-01-29 06:00:00,-06:00,484.34,,datalogger,R,
2018-01-29 05:00:00,-06:00,484.26,,datalogger,R,
2018-01-28 16:00:00,-06:00,485.07,10.60,datalogger,R,
2018-01-28 15:00:00,-06:00,483.97,,datalogger,R,
2018-01-28 14:00:00,-06:00,483.89,,datalogger,R,
2018-01-28 13:00:00,-06:00,483.89,,datalogger,R,
2018-01-28 12:00:00,-06:00,483.82,,datalogger,R,
2018-01-28 11:00:00,-06:00,483.75,,datalogger,R,
2018-01-28 10:00:00,-06:00,483.67,,datalogger,R,
2018-01-28 09:00:00,-06:00,483.60,,datalogger,R,
2018-01-28 08:00:00,-06:00,483.53,,datalogger,R,
2018-01-28 07:00:00,-06:00,485.22,,datalogger,R,
2018-01-28 06:00:00,-06:00,484.12,,datalogger,R,
2018-01-28 05:00:00,-06:00,483.97,,datalogger,R,
2018-01-28 04:00:00,-06:00,484.04,11.80,datalogger,R,
2018-01-28 03:00:00,-06:00,483.89,,datalogger,R,
2018-01-28 02:00:00,-06:00,483.89,,datalogger,R,
2018-01-28 01:00:00,-06:00,483.97,,datalogger,R,
2018-01-28 00:00:00,-06:00,483.89,,datalogger,R,
2018-01-27 23:00:00,-06:00,483.97,,datalogger,R,
2018-01-27 22:00:00,-06:00,483.89,,datalogger,R,
2018-01-27 21:00:00,-06:00,483.75,,datalogger,R,
2018-01-27 20:00:00,-06:00,483.82,,datalogger,R,
2018-01-27 19:00:00,-06:00,483.75,,datalogger,R,
2018-01-27 18:00:00,-06:00,483.60,,datalogger,R,
2018-01-27 17:00:00,-06:00,483.53,,datalogger,R,
2018-01-27 16:00:00,-06:00,483.45, 7.80,datalogger,R,
2018-01-27 15:00:00,-06:00,483.31,,datalogger,R,
2018-01-27 14:00:00,-06:00,484.85,,datalogger,R,
2018-01-27 13:00:00,-06:00,484.93,,datalogger,R,
