datetime,water_level(ft below land surface)
2018-02-01,432.88
2018-01-31,432.73
2018-01-30,432.37
2018-01-29,432.35
2018-01-28,432.57
2018-01-27,432.69
2018-01-26,432.63
2018-01-25,432.46
2018-01-24,432.38
2018-01-23,432.52
2018-01-22,432.78
2018-01-21,432.86
2018-01-20,432.63
2018-01-19,432.24
2018-01-18,431.72
2018-01-17,431.34
2018-01-16,431.34
2018-01-15,431.72
2018-01-14,431.6
2018-01-13,431.53
2018-01-12,431.87
2018-01-11,432.33
2018-01-10,432.38
2018-01-09,432.22
2018-01-08,432.34
2018-01-07,432.4
2018-01-06,432.14
2018-01-05,432.12
2018-01-04,432.07
2018-01-03,431.92
2018-01-02,431.63
2018-01-01,431.43
2017-12-31,431.71
2017-12-30,431.99
2017-12-29,431.9
2017-12-28,431.73
2017-12-27,431.68
2017-12-26,431.82
2017-12-25,431.78
2017-12-24,431.85
2017-12-23,431.99
2017-12-22,432.29
2017-12-21,432.4
2017-12-20,432.38
2017-12-19,432.34
2017-12-18,432.19
2017-12-17,432.28
2017-12-16,432.22
2017-12-15,432.14
2017-12-14,432.38
2017-12-13,432.38
2017-12-12,432.21
2017-12-11,432.32
2017-12-10,432.2
2017-12-09,432.28
2017-12-08,432.31
2017-12-07,432.24
2017-12-06,432.29
2017-12-05,432.51
2017-12-04,432.81
2017-12-03,432.71
2017-12-02,432.68
2017-12-01,432.64
2017-11-30,432.62
2017-11-29,432.74
2017-11-28,432.84
2017-11-27,432.81
2017-11-26,432.73
2017-11-25,432.96
2017-11-24,433.08
2017-11-23,432.88
2017-11-22,432.79
2017-11-21,433.06
2017-11-20,432.93
2017-11-19,432.76
2017-11-18,433.12
2017-11-17,433.19
2017-11-16,433.06
2017-11-15,433.12
2017-11-14,433.07
2017-11-13,432.92
2017-11-12,432.98
2017-11-11,433.08
2017-11-10,433.02
2017-11-09,433.08
2017-11-08,433.14
2017-11-07,433.3
2017-11-06,433.5
2017-11-05,433.59
2017-11-04,433.59
2017-11-03,433.6
2017-11-02,433.69
2017-10-15,433.85
2017-10-14,433.94
2017-10-13,433.9
2017-10-11,433.64
2017-10-10,433.79
2017-10-09,434.04
2017-10-08,434.18
2017-10-05,433.55
2017-10-04,433.61
2017-10-03,433.68
2017-10-02,433.78
2017-10-01,433.71
2017-09-30,433.56
2017-09-29,433.5
2017-09-28,433.58
2017-09-27,433.55
2017-09-26,433.62
2017-09-25,433.69
2017-09-23,433.52
2017-09-22,433.54
2017-09-21,433.51
2017-09-20,433.64
2017-09-19,433.5
2017-09-18,433.35
2017-09-17,433.37
2017-09-16,433.38
2017-09-15,433.39
2017-09-14,433.45
2017-09-13,433.49
2017-09-12,433.44
2017-09-11,433.25
2017-09-10,433.15
2017-09-09,433.09
2017-09-08,433.04
2017-09-07,433.05
2017-09-06,433.04
2017-09-05,433.12
2017-09-04,433.05
2017-09-03,432.95
2017-09-02,432.88
2017-09-01,432.88
2017-08-31,432.98
2017-08-30,433.04
2017-08-29,432.96
2017-08-28,432.93
2017-08-27,432.85
2017-08-26,432.82
2017-08-25,432.84
2017-08-24,432.88
2017-08-23,432.85
2017-08-22,432.79
2017-08-21,432.74
2017-08-20,432.8
2017-08-19,432.83
2017-08-18,432.83
2017-08-17,432.85
2017-08-16,432.97
2017-08-15,433.08
2017-08-14,433.11
2017-08-13,433.12
2017-08-12,433.08
2017-08-11,432.99
2017-08-10,432.96
2017-08-09,432.97
2017-08-08,433.03
2017-08-07,433.11
2017-08-06,433.17
2017-08-05,433.04
2017-08-04,432.95
2017-08-03,432.93
2017-08-02,432.94
2017-08-01,432.88
2017-07-31,432.82
2017-07-30,432.78
2017-07-29,432.85
2017-07-28,432.82
2017-07-27,432.67
2017-07-26,432.55
2017-07-25,432.49
2017-07-24,432.56
2017-07-23,432.53
2017-07-22,432.42
2017-07-21,432.26
2017-07-20,432.14
2017-07-19,432.07
2017-07-18,432.1
2017-07-17,432.17
2017-07-16,432.11
2017-07-15,431.97
2017-07-14,431.84
2017-07-13,431.81
2017-07-12,431.84
