datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2014-01-14 12:00:00,-06:00,219.25,,datalogger,R,
2014-01-14 08:00:00,-06:00,219.18,,datalogger,R,
2014-01-14 04:00:00,-06:00,219.19,,datalogger,R,
2014-01-14 00:00:00,-06:00,219.19,,datalogger,R,
2014-01-13 20:00:00,-06:00,219.19,,datalogger,R,
2014-01-13 16:00:00,-06:00,219.23,,datalogger,R,
2014-01-13 12:00:00,-06:00,219.33,,datalogger,R,
2014-01-13 08:00:00,-06:00,219.25,,datalogger,R,
2014-01-13 04:00:00,-06:00,219.15,,datalogger,R,
2014-01-13 00:00:00,-06:00,219.01,,datalogger,R,
2014-01-12 20:00:00,-06:00,218.93,,datalogger,R,
2014-01-12 16:00:00,-06:00,218.92,,datalogger,R,
2014-01-12 12:00:00,-06:00,219.01,,datalogger,R,
2014-01-12 08:00:00,-06:00,219.03,,datalogger,R,
2014-01-12 04:00:00,-06:00,219.06,,datalogger,R,
2014-01-12 00:00:00,-06:00,219.14,,datalogger,R,
2014-01-11 20:00:00,-06:00,219.14,,datalogger,R,
2014-01-11 16:00:00,-06:00,219.18,,datalogger,R,
2014-01-11 12:00:00,-06:00,219.28,,datalogger,R,
2014-01-11 08:00:00,-06:00,219.21,,datalogger,R,
2014-01-11 04:00:00,-06:00,219.13,,datalogger,R,
2014-01-11 00:00:00,-06:00,219.03,,datalogger,R,
2014-01-10 20:00:00,-06:00,218.97,,datalogger,R,
2014-01-10 16:00:00,-06:00,218.97,,datalogger,R,
2014-01-10 12:00:00,-06:00,219.04,,datalogger,R,
2014-01-10 08:00:00,-06:00,219.04,,datalogger,R,
2014-01-10 04:00:00,-06:00,219.04,,datalogger,R,
2014-01-10 00:00:00,-06:00,219.06,,datalogger,R,
2014-01-09 20:00:00,-06:00,219.09,,datalogger,R,
2014-01-09 16:00:00,-06:00,219.11,,datalogger,R,
2014-01-09 12:00:00,-06:00,219.24,,datalogger,R,
2014-01-09 08:00:00,-06:00,219.20,,datalogger,R,
2014-01-09 04:00:00,-06:00,219.16,,datalogger,R,
2014-01-09 00:00:00,-06:00,219.14,,datalogger,R,
2014-01-08 20:00:00,-06:00,219.12,,datalogger,R,
2014-01-08 16:00:00,-06:00,219.12,,datalogger,R,
2014-01-08 12:00:00,-06:00,219.18,,datalogger,R,
2014-01-08 08:00:00,-06:00,219.18,,datalogger,R,
2014-01-08 04:00:00,-06:00,219.18,,datalogger,R,
2014-01-08 00:00:00,-06:00,219.21,,datalogger,R,
2014-01-07 20:00:00,-06:00,219.25,,datalogger,R,
2014-01-07 16:00:00,-06:00,219.32,,datalogger,R,
2014-01-07 12:00:00,-06:00,219.46,,datalogger,R,
2014-01-07 08:00:00,-06:00,219.55,,datalogger,R,
2014-01-07 04:00:00,-06:00,219.60,,datalogger,R,
2014-01-07 00:00:00,-06:00,219.62,,datalogger,R,
2014-01-06 20:00:00,-06:00,219.67,,datalogger,R,
2014-01-06 16:00:00,-06:00,219.74,,datalogger,R,
2014-01-06 12:00:00,-06:00,219.81,,datalogger,R,
2014-01-06 08:00:00,-06:00,219.72,,datalogger,R,
2014-01-06 04:00:00,-06:00,219.67,,datalogger,R,
2014-01-06 00:00:00,-06:00,219.56,,datalogger,R,
