datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-01-30 13:00:00,-06:00,326.56,12.42,datalogger,R,
2018-01-30 12:00:00,-06:00,325.85,,datalogger,R,
2018-01-30 11:00:00,-06:00,325.98,,datalogger,R,
2018-01-30 10:00:00,-06:00,326.53,,datalogger,R,
2018-01-30 09:00:00,-06:00,325.76,,datalogger,R,
2018-01-30 08:00:00,-06:00,325.86,,datalogger,R,
2018-01-30 07:00:00,-06:00,326.19,,datalogger,R,
2018-01-30 06:00:00,-06:00,325.70,,datalogger,R,
2018-01-30 05:00:00,-06:00,325.81,,datalogger,R,
2018-01-30 04:00:00,-06:00,326.00,,datalogger,R,
2018-01-30 03:00:00,-06:00,326.70,,datalogger,R,
2018-01-30 02:00:00,-06:00,325.81,,datalogger,R,
2018-01-30 01:00:00,-06:00,325.94,12.90,datalogger,R,
2018-01-30 00:00:00,-06:00,326.15,,datalogger,R,
2018-01-29 23:00:00,-06:00,327.49,,datalogger,R,
2018-01-29 22:00:00,-06:00,325.84,,datalogger,R,
2018-01-29 21:00:00,-06:00,325.93,,datalogger,R,
2018-01-29 20:00:00,-06:00,326.22,,datalogger,R,
2018-01-29 19:00:00,-06:00,330.40,,datalogger,R,
2018-01-29 18:00:00,-06:00,325.95,,datalogger,R,
2018-01-29 17:00:00,-06:00,326.41,,datalogger,R,
2018-01-29 16:00:00,-06:00,325.89,,datalogger,R,
2018-01-29 15:00:00,-06:00,326.48,,datalogger,R,
2018-01-29 14:00:00,-06:00,325.78,,datalogger,R,
2018-01-28 13:00:00,-06:00,334.86,12.56,datalogger,R,
2018-01-28 12:00:00,-06:00,325.47,,datalogger,R,
2018-01-28 11:00:00,-06:00,325.62,,datalogger,R,
2018-01-28 10:00:00,-06:00,326.13,,datalogger,R,
2018-01-28 09:00:00,-06:00,325.39,,datalogger,R,
2018-01-28 08:00:00,-06:00,325.46,,datalogger,R,
2018-01-28 07:00:00,-06:00,325.61,,datalogger,R,
2018-01-28 06:00:00,-06:00,326.10,,datalogger,R,
2018-01-28 05:00:00,-06:00,325.35,,datalogger,R,
2018-01-28 04:00:00,-06:00,325.40,,datalogger,R,
2018-01-28 03:00:00,-06:00,325.53,,datalogger,R,
2018-01-28 02:00:00,-06:00,325.89,,datalogger,R,
2018-01-28 01:00:00,-06:00,325.37,12.84,datalogger,R,
2018-01-28 00:00:00,-06:00,325.43,,datalogger,R,
2018-01-27 23:00:00,-06:00,325.54,,datalogger,R,
2018-01-27 22:00:00,-06:00,325.81,,datalogger,R,
2018-01-27 21:00:00,-06:00,329.87,,datalogger,R,
2018-01-27 20:00:00,-06:00,325.25,,datalogger,R,
2018-01-27 19:00:00,-06:00,325.23,,datalogger,R,
2018-01-27 18:00:00,-06:00,325.24,,datalogger,R,
2018-01-27 17:00:00,-06:00,325.22,,datalogger,R,
2018-01-27 16:00:00,-06:00,325.21,,datalogger,R,
2018-01-27 15:00:00,-06:00,325.23,,datalogger,R,
2018-01-27 14:00:00,-06:00,325.24,,datalogger,R,
2018-01-26 13:00:00,-06:00,325.38,12.50,datalogger,R,
2018-01-26 12:00:00,-06:00,325.37,,datalogger,R,
2018-01-26 11:00:00,-06:00,325.37,,datalogger,R,
2018-01-26 10:00:00,-06:00,325.39,,datalogger,R,
2018-01-26 09:00:00,-06:00,325.38,,datalogger,R,
2018-01-26 08:00:00,-06:00,325.38,,datalogger,R,
2018-01-26 07:00:00,-06:00,325.38,,datalogger,R,
2018-01-26 06:00:00,-06:00,325.37,,datalogger,R,
2018-01-26 05:00:00,-06:00,325.37,,datalogger,R,
2018-01-26 04:00:00,-06:00,325.37,,datalogger,R,
2018-01-26 03:00:00,-06:00,325.36,,datalogger,R,
2018-01-26 02:00:00,-06:00,325.34,,datalogger,R,
2018-01-26 01:00:00,-06:00,325.37,12.82,datalogger,R,
2018-01-26 00:00:00,-06:00,325.36,,datalogger,R,
2018-01-25 23:00:00,-06:00,325.39,,datalogger,R,
2018-01-25 22:00:00,-06:00,325.39,,datalogger,R,
2018-01-25 21:00:00,-06:00,325.40,,datalogger,R,
2018-01-25 20:00:00,-06:00,325.41,,datalogger,R,
2018-01-25 19:00:00,-06:00,325.42,,datalogger,R,
2018-01-25 18:00:00,-06:00,325.41,,datalogger,R,
2018-01-25 17:00:00,-06:00,325.40,,datalogger,R,
2018-01-25 16:00:00,-06:00,325.42,,datalogger,R,
2018-01-25 15:00:00,-06:00,325.52,,datalogger,R,
2018-01-25 14:00:00,-06:00,325.32,,datalogger,R,
2018-01-25 13:00:00,-06:00,325.28,12.43,datalogger,R,
2018-01-25 12:00:00,-06:00,325.30,,datalogger,R,
2018-01-25 11:00:00,-06:00,325.31,,datalogger,R,
2018-01-25 10:00:00,-06:00,325.32,,datalogger,R,
2018-01-25 09:00:00,-06:00,325.33,,datalogger,R,
2018-01-25 08:00:00,-06:00,325.35,,datalogger,R,
2018-01-25 07:00:00,-06:00,325.36,,datalogger,R,
2018-01-25 06:00:00,-06:00,325.40,,datalogger,R,
2018-01-25 05:00:00,-06:00,325.38,,datalogger,R,
2018-01-25 04:00:00,-06:00,325.40,,datalogger,R,
2018-01-25 03:00:00,-06:00,325.42,,datalogger,R,
2018-01-25 02:00:00,-06:00,325.43,,datalogger,R,
2018-01-23 13:00:00,-06:00,327.96,12.42,datalogger,R,
2018-01-23 12:00:00,-06:00,328.41,,datalogger,R,
2018-01-23 11:00:00,-06:00,329.39,,datalogger,R,
2018-01-23 10:00:00,-06:00,330.94,,datalogger,R,
2018-01-23 09:00:00,-06:00,330.92,,datalogger,R,
2018-01-23 08:00:00,-06:00,330.46,,datalogger,R,
2018-01-23 07:00:00,-06:00,331.80,,datalogger,R,
2018-01-23 06:00:00,-06:00,330.49,,datalogger,R,
2018-01-23 05:00:00,-06:00,333.40,,datalogger,R,
2018-01-23 04:00:00,-06:00,330.57,,datalogger,R,
2018-01-23 03:00:00,-06:00,333.16,,datalogger,R,
2018-01-23 02:00:00,-06:00,330.41,,datalogger,R,
2018-01-23 01:00:00,-06:00,331.74,12.90,datalogger,R,
2018-01-23 00:00:00,-06:00,329.60,,datalogger,R,
2018-01-22 23:00:00,-06:00,329.97,,datalogger,R,
2018-01-22 22:00:00,-06:00,332.36,,datalogger,R,
2018-01-22 21:00:00,-06:00,329.34,,datalogger,R,
2018-01-22 20:00:00,-06:00,330.04,,datalogger,R,
2018-01-22 19:00:00,-06:00,328.99,,datalogger,R,
2018-01-22 18:00:00,-06:00,330.47,,datalogger,R,
2018-01-22 17:00:00,-06:00,329.16,,datalogger,R,
2018-01-22 16:00:00,-06:00,328.56,,datalogger,R,
2018-01-22 15:00:00,-06:00,327.99,,datalogger,R,
2018-01-22 14:00:00,-06:00,331.93,,datalogger,R,
2018-01-22 13:00:00,-06:00,325.44,12.53,datalogger,R,
2018-01-22 12:00:00,-06:00,325.55,,datalogger,R,
2018-01-22 11:00:00,-06:00,325.81,,datalogger,R,
2018-01-22 10:00:00,-06:00,325.26,,datalogger,R,
2018-01-22 09:00:00,-06:00,325.31,,datalogger,R,
2018-01-22 08:00:00,-06:00,325.35,,datalogger,R,
2018-01-22 07:00:00,-06:00,325.44,,datalogger,R,
2018-01-22 06:00:00,-06:00,325.51,,datalogger,R,
2018-01-22 05:00:00,-06:00,325.66,,datalogger,R,
2018-01-22 04:00:00,-06:00,326.13,,datalogger,R,
2018-01-22 03:00:00,-06:00,325.43,,datalogger,R,
2018-01-22 02:00:00,-06:00,325.45,,datalogger,R,
2018-01-22 01:00:00,-06:00,325.50,13.01,datalogger,R,
2018-01-22 00:00:00,-06:00,325.60,,datalogger,R,
2018-01-21 23:00:00,-06:00,325.89,,datalogger,R,
2018-01-21 22:00:00,-06:00,325.35,,datalogger,R,
2018-01-21 21:00:00,-06:00,325.38,,datalogger,R,
2018-01-21 20:00:00,-06:00,325.43,,datalogger,R,
2018-01-21 19:00:00,-06:00,325.50,,datalogger,R,
2018-01-21 18:00:00,-06:00,325.57,,datalogger,R,
2018-01-21 17:00:00,-06:00,325.75,,datalogger,R,
2018-01-21 16:00:00,-06:00,326.38,,datalogger,R,
2018-01-21 15:00:00,-06:00,325.49,,datalogger,R,
2018-01-21 14:00:00,-06:00,325.50,,datalogger,R,
2018-01-21 13:00:00,-06:00,325.58,12.53,datalogger,R,
2018-01-21 12:00:00,-06:00,325.74,,datalogger,R,
2018-01-21 11:00:00,-06:00,327.50,,datalogger,R,
2018-01-21 10:00:00,-06:00,325.35,,datalogger,R,
2018-01-21 09:00:00,-06:00,325.41,,datalogger,R,
2018-01-21 08:00:00,-06:00,325.46,,datalogger,R,
2018-01-21 07:00:00,-06:00,325.55,,datalogger,R,
2018-01-21 06:00:00,-06:00,325.76,,datalogger,R,
2018-01-21 05:00:00,-06:00,327.49,,datalogger,R,
2018-01-21 04:00:00,-06:00,325.44,,datalogger,R,
2018-01-21 03:00:00,-06:00,325.47,,datalogger,R,
2018-01-21 02:00:00,-06:00,325.51,,datalogger,R,
2018-01-20 13:00:00,-06:00,325.42,12.53,datalogger,R,
2018-01-20 12:00:00,-06:00,325.49,,datalogger,R,
2018-01-20 11:00:00,-06:00,325.72,,datalogger,R,
2018-01-20 10:00:00,-06:00,331.89,,datalogger,R,
2018-01-20 09:00:00,-06:00,325.25,,datalogger,R,
2018-01-20 08:00:00,-06:00,325.27,,datalogger,R,
2018-01-20 07:00:00,-06:00,325.31,,datalogger,R,
2018-01-20 06:00:00,-06:00,325.39,,datalogger,R,
2018-01-20 05:00:00,-06:00,325.49,,datalogger,R,
2018-01-20 04:00:00,-06:00,325.71,,datalogger,R,
2018-01-20 03:00:00,-06:00,333.61,,datalogger,R,
2018-01-20 02:00:00,-06:00,325.25,,datalogger,R,
2018-01-19 13:00:00,-06:00,325.21,12.37,datalogger,R,
2018-01-19 12:00:00,-06:00,325.19,,datalogger,R,
2018-01-19 11:00:00,-06:00,325.17,,datalogger,R,
2018-01-19 10:00:00,-06:00,325.14,,datalogger,R,
2018-01-19 09:00:00,-06:00,325.15,,datalogger,R,
2018-01-19 08:00:00,-06:00,325.16,,datalogger,R,
