datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-02-01 06:00:00,-06:00,241.55,12.73,datalogger,R,
2018-02-01 05:00:00,-06:00,241.54,,datalogger,R,
2018-02-01 04:00:00,-06:00,241.55,,datalogger,R,
2018-02-01 03:00:00,-06:00,241.57,,datalogger,R,
2018-02-01 02:00:00,-06:00,241.57,,datalogger,R,
2018-02-01 01:00:00,-06:00,241.58,,datalogger,R,
2018-02-01 00:00:00,-06:00,241.59,,datalogger,R,
2018-01-31 23:00:00,-06:00,241.59,,datalogger,R,
2018-01-31 22:00:00,-06:00,241.61,,datalogger,R,
2018-01-31 21:00:00,-06:00,241.61,,datalogger,R,
2018-01-31 20:00:00,-06:00,241.62,,datalogger,R,
2018-01-31 19:00:00,-06:00,241.63,,datalogger,R,
2018-01-31 18:00:00,-06:00,241.64,12.33,datalogger,R,
2018-01-31 17:00:00,-06:00,241.63,,datalogger,R,
2018-01-31 16:00:00,-06:00,241.65,,datalogger,R,
2018-01-31 15:00:00,-06:00,241.65,,datalogger,R,
2018-01-31 14:00:00,-06:00,241.66,,datalogger,R,
2018-01-31 13:00:00,-06:00,241.66,,datalogger,R,
2018-01-31 12:00:00,-06:00,241.67,,datalogger,R,
2018-01-31 11:00:00,-06:00,241.68,,datalogger,R,
2018-01-31 10:00:00,-06:00,241.67,,datalogger,R,
2018-01-31 09:00:00,-06:00,241.69,,datalogger,R,
2018-01-31 08:00:00,-06:00,241.69,,datalogger,R,
2018-01-31 07:00:00,-06:00,241.70,,datalogger,R,
2018-01-31 06:00:00,-06:00,241.71,12.73,datalogger,R,
2018-01-31 05:00:00,-06:00,241.70,,datalogger,R,
2018-01-31 04:00:00,-06:00,241.71,,datalogger,R,
2018-01-31 03:00:00,-06:00,241.71,,datalogger,R,
2018-01-31 02:00:00,-06:00,241.72,,datalogger,R,
2018-01-31 01:00:00,-06:00,241.72,,datalogger,R,
2018-01-31 00:00:00,-06:00,241.73,,datalogger,R,
2018-01-30 23:00:00,-06:00,241.74,,datalogger,R,
2018-01-30 22:00:00,-06:00,241.74,,datalogger,R,
2018-01-30 21:00:00,-06:00,241.74,,datalogger,R,
2018-01-30 20:00:00,-06:00,241.75,,datalogger,R,
2018-01-30 19:00:00,-06:00,241.75,,datalogger,R,
2018-01-30 18:00:00,-06:00,241.76,12.33,datalogger,R,
2018-01-30 17:00:00,-06:00,241.76,,datalogger,R,
2018-01-30 16:00:00,-06:00,241.76,,datalogger,R,
2018-01-30 15:00:00,-06:00,241.75,,datalogger,R,
2018-01-30 14:00:00,-06:00,241.77,,datalogger,R,
2018-01-30 13:00:00,-06:00,241.79,,datalogger,R,
2018-01-30 12:00:00,-06:00,241.78,,datalogger,R,
2018-01-30 11:00:00,-06:00,241.78,,datalogger,R,
2018-01-30 10:00:00,-06:00,241.79,,datalogger,R,
2018-01-30 09:00:00,-06:00,241.78,,datalogger,R,
2018-01-30 08:00:00,-06:00,241.80,,datalogger,R,
2018-01-30 07:00:00,-06:00,241.80,,datalogger,R,
2018-01-30 06:00:00,-06:00,241.80,12.73,datalogger,R,
2018-01-30 05:00:00,-06:00,241.81,,datalogger,R,
2018-01-30 04:00:00,-06:00,241.83,,datalogger,R,
2018-01-30 03:00:00,-06:00,241.83,,datalogger,R,
2018-01-30 02:00:00,-06:00,241.83,,datalogger,R,
2018-01-30 01:00:00,-06:00,241.84,,datalogger,R,
2018-01-30 00:00:00,-06:00,241.85,,datalogger,R,
2018-01-29 23:00:00,-06:00,241.85,,datalogger,R,
2018-01-29 22:00:00,-06:00,241.85,,datalogger,R,
2018-01-29 21:00:00,-06:00,241.87,,datalogger,R,
2018-01-29 20:00:00,-06:00,241.87,,datalogger,R,
2018-01-29 19:00:00,-06:00,241.87,,datalogger,R,
2018-01-29 18:00:00,-06:00,241.88,12.33,datalogger,R,
2018-01-29 17:00:00,-06:00,241.90,,datalogger,R,
2018-01-29 16:00:00,-06:00,241.90,,datalogger,R,
2018-01-29 15:00:00,-06:00,241.92,,datalogger,R,
2018-01-29 14:00:00,-06:00,241.92,,datalogger,R,
2018-01-29 13:00:00,-06:00,241.92,,datalogger,R,
2018-01-29 12:00:00,-06:00,241.93,,datalogger,R,
2018-01-29 11:00:00,-06:00,241.96,,datalogger,R,
2018-01-29 10:00:00,-06:00,241.96,,datalogger,R,
2018-01-29 09:00:00,-06:00,241.96,,datalogger,R,
2018-01-29 08:00:00,-06:00,241.98,,datalogger,R,
2018-01-29 07:00:00,-06:00,241.97,,datalogger,R,
2018-01-29 06:00:00,-06:00,241.99,12.65,datalogger,R,
2018-01-29 05:00:00,-06:00,242.00,,datalogger,R,
2018-01-29 04:00:00,-06:00,242.01,,datalogger,R,
2018-01-29 03:00:00,-06:00,242.02,,datalogger,R,
2018-01-29 02:00:00,-06:00,242.03,,datalogger,R,
2018-01-29 01:00:00,-06:00,242.04,,datalogger,R,
2018-01-29 00:00:00,-06:00,242.05,,datalogger,R,
2018-01-28 23:00:00,-06:00,242.07,,datalogger,R,
2018-01-28 22:00:00,-06:00,242.07,,datalogger,R,
2018-01-28 21:00:00,-06:00,242.09,,datalogger,R,
2018-01-28 20:00:00,-06:00,242.08,,datalogger,R,
2018-01-28 19:00:00,-06:00,242.10,,datalogger,R,
2018-01-28 18:00:00,-06:00,242.12,12.41,datalogger,R,
2018-01-28 17:00:00,-06:00,242.12,,datalogger,R,
2018-01-28 16:00:00,-06:00,242.13,,datalogger,R,
2018-01-28 15:00:00,-06:00,242.14,,datalogger,R,
2018-01-28 14:00:00,-06:00,242.16,,datalogger,R,
2018-01-28 13:00:00,-06:00,242.17,,datalogger,R,
2018-01-28 12:00:00,-06:00,242.19,,datalogger,R,
2018-01-28 11:00:00,-06:00,242.19,,datalogger,R,
2018-01-28 10:00:00,-06:00,242.21,,datalogger,R,
2018-01-28 09:00:00,-06:00,242.21,,datalogger,R,
2018-01-28 08:00:00,-06:00,242.24,,datalogger,R,
2018-01-28 07:00:00,-06:00,242.25,,datalogger,R,
2018-01-28 06:00:00,-06:00,242.26,12.65,datalogger,R,
2018-01-28 05:00:00,-06:00,242.28,,datalogger,R,
2018-01-28 04:00:00,-06:00,242.28,,datalogger,R,
2018-01-28 03:00:00,-06:00,242.30,,datalogger,R,
2018-01-28 02:00:00,-06:00,242.31,,datalogger,R,
2018-01-28 01:00:00,-06:00,242.32,,datalogger,R,
2018-01-28 00:00:00,-06:00,242.32,,datalogger,R,
2018-01-27 23:00:00,-06:00,242.34,,datalogger,R,
2018-01-27 22:00:00,-06:00,242.35,,datalogger,R,
2018-01-27 21:00:00,-06:00,242.37,,datalogger,R,
2018-01-27 20:00:00,-06:00,242.38,,datalogger,R,
2018-01-27 19:00:00,-06:00,242.39,,datalogger,R,
2018-01-27 18:00:00,-06:00,242.40,12.41,datalogger,R,
2018-01-27 17:00:00,-06:00,242.42,,datalogger,R,
2018-01-27 16:00:00,-06:00,242.44,,datalogger,R,
2018-01-27 15:00:00,-06:00,242.45,,datalogger,R,
2018-01-27 14:00:00,-06:00,242.46,,datalogger,R,
2018-01-27 12:00:00,-06:00,242.48,,datalogger,R,
2018-01-27 11:00:00,-06:00,242.49,,datalogger,R,
2018-01-27 10:00:00,-06:00,242.49,,datalogger,R,
2018-01-27 09:00:00,-06:00,242.51,,datalogger,R,
2018-01-27 08:00:00,-06:00,242.51,,datalogger,R,
2018-01-27 07:00:00,-06:00,242.50,,datalogger,R,
2018-01-27 06:00:00,-06:00,242.53,12.57,datalogger,R,
2018-01-27 05:00:00,-06:00,242.53,,datalogger,R,
2018-01-27 04:00:00,-06:00,242.54,,datalogger,R,
2018-01-27 03:00:00,-06:00,242.56,,datalogger,R,
2018-01-27 02:00:00,-06:00,242.55,,datalogger,R,
