id,text,created_at,place,coordinates
870017074269110272,"RT @TexasWaterFND: Don't forget! The #Water, #Texas #filmcontest is underway! What's your #txwater story? Details and 2016 winners at https",Wed May 31 20:40:09 +0000 2017,None,None
870004890147344384,RT @WaterUDoingRT: Curious about #aquifers? Want to learn some thing new about #txwater? Check out this quick video from @twdb. https://t.c,Wed May 31 19:51:44 +0000 2017,None,None
869969897412894721,"We approved financial assist. totaling $355,456,454 for water &amp; wastewater system projects &amp; a #txwater supply proj. https://t.co/r5580LhS8u",Wed May 31 17:32:41 +0000 2017,None,None
869968464793837568,RT @twdb_kathleen: Thank you @GregAbbott_TX for the opportunity to continue serving @twdb for another 6 years! #txwater https://t.co/5PhgY9,Wed May 31 17:26:59 +0000 2017,None,None
869945666042187777,RT @twdb_Jeff: Way to go @twdb_kathleen in being sworn I for a new term. https://t.co/8mv4NrDiwm,Wed May 31 15:56:24 +0000 2017,None,None
869945626032656385,"RT @TNRIS: For those who missed the 2017 #GeoRodeo this past month, you can still check out slides from some of our presenters https://t.co",Wed May 31 15:56:14 +0000 2017,None,None
869937523207806976,"We approved $593,789 in agricultural #txwater conservation grants.",Wed May 31 15:24:02 +0000 2017,None,None
869936019809775616,"We approved $16,731,454 to @Vinton_TX for wastewater system improvements. #txwater",Wed May 31 15:18:04 +0000 2017,None,None
869934748772081664,"We approved $2,285,000 to @CityofSanJuan for first-time wastewater service. #txwater",Wed May 31 15:13:01 +0000 2017,None,None
869933812444045312,"We approved $4,805,000 to the City of Rogers for #txwater and wastewater system improvements.",Wed May 31 15:09:18 +0000 2017,None,None
869931522999988224,"We approved $135,000 to the Greater Texoma Utility Authority on behalf of the City of Tom Bean for a #txwater supply project.",Wed May 31 15:00:12 +0000 2017,None,None
869930288159141888,We approved $330 million to @CityofDallas for #txwater and wastewater system improvements.,Wed May 31 14:55:17 +0000 2017,None,None
869928571174764545,We approved $1.5 million to @ANRATX for wastewater system improvements. #txwater,Wed May 31 14:48:28 +0000 2017,None,None
869925719266033664,Board meeting has started. @twdb_bech @twdb_kathleen @twdb_peter provide #txwater updates. https://t.co/bxIl4ac3sq,Wed May 31 14:37:08 +0000 2017,None,None
869925015583465473,Congrats to @twdb_kathleen for her reappointment by @GovAbbott! We thank you for your continued dedication to the f https://t.co/5A8twRoccD,Wed May 31 14:34:20 +0000 2017,None,None
869922760360828928,Cant join our Board meeting in person? View a live video stream of the Board meeting at https://t.co/sGs4rqq0io. #txwater,Wed May 31 14:25:23 +0000 2017,None,None
869920870231179265,"Board meeting starts at 9:30am at the SFA Bldg., 1700 N. Congress, Rm 170, in Austin. Join us! #txwater",Wed May 31 14:17:52 +0000 2017,None,None
869916376231809025,Register for a free @EPAregion6 #TXwater utility #TXdrought &amp; #TXflood resiliency workshop in #Dallas June 6-7: https://t.co/u5Sr0NIGK7,Wed May 31 14:00:01 +0000 2017,None,None
869582703661809664,"TX is finally receiving our typical May rains. #TxDrought greatly reduced, but not removed. https://t.co/PF9UnWYkSX",Tue May 30 15:54:07 +0000 2017,None,None
869581503453429760,"RT @twdb_kathleen: Join @twdb for our Board meeting tmrw, 5/31, @ SFA Bldg, 1700 N. Congress Ave, Rm 170, at 9:30 am. Agenda: https://t.co/",Tue May 30 15:49:21 +0000 2017,None,None
869561546107760642,Attend our regional financial assistance workshop on June 6 at 9:00 a.m. @cityofcc City Hall. More info at https://t.co/vPl2QfJZmY,Tue May 30 14:30:02 +0000 2017,None,None
869538897973432320,"Reminder: Board meeting May 31 in Austin at the SFA Bldg., 1700 N. Congress Ave, Rm 170, at 9:30am. #txwater",Tue May 30 13:00:03 +0000 2017,None,None
869221808326586368,Aerial imagery from Brazos Co. is available @TNRIS. Data can be used for city engineering &amp; planning. https://t.co/kE7vx45xUc,Mon May 29 16:00:03 +0000 2017,None,None
869176511898820612,"In observance of Memorial Day, our offices will be closed on Monday, May 29. https://t.co/XM05r1oDDT",Mon May 29 13:00:03 +0000 2017,None,None
868474379704745984,Want to save #txwater and money? Tax-free weekend for water efficient products runs May 27-29. https://t.co/7LCSmmkBGS,Sat May 27 14:30:02 +0000 2017,None,None
868211730819801093,"RT @twdb_kathleen: Speaking @TexasDemography Conf ab future growth, shift &amp; demand in TX. Planning to meet future #txwater needs=key 2 succ",Fri May 26 21:06:21 +0000 2017,None,None
868211305441894401,RT @twdb_bech: SB1538 on way to @GovAbbott! Will allow @twdb to continue making TX better prepared for floods. Thx to @KirkPWatson for your,Fri May 26 21:04:40 +0000 2017,None,None
868211100826906624,"RT @KirkPWatson: Thank you for the great work, @twdb #TexasFloodWeek https://t.co/UN3k1Tzg0x",Fri May 26 21:03:51 +0000 2017,None,None
868201993986355201,RT @twdb_DrMace: #TXwater water supply and landscape drought conditions for various climate regions in #Texas: https://t.co/9hkuIGQy77,Fri May 26 20:27:40 +0000 2017,None,None
868201807763427329,RT @twdb_DrMace: The latest on #TXflood potential this weekend: https://t.co/N85wQ05D6K,Fri May 26 20:26:56 +0000 2017,None,None
868195052501258240,Save water and money this weekend! Water-efficient products are tax-free May 27-29. https://t.co/1cXsduEH5o,Fri May 26 20:00:05 +0000 2017,None,None
868191341204975616,"RT @TNRIS_Richard: Director Kathleen Jackson @twdb_kathleen presenting at Texas Demographic Conference. Goal of @twdb ""Texas will never run",Fri May 26 19:45:20 +0000 2017,None,None
868135235011129345,RT @twdb_kathleen: Listening to @twdb @TNRIS @TNRIS_Richard @TNRIS_Felicia present @TexasDemography Conf about importance of land parcel da,Fri May 26 16:02:23 +0000 2017,None,None
868111991944105984,We are helping fund a #txwater aquifer storage &amp; recovery (ASR) study for Gulf Coast Aquifer w/ @cityofcc. Read at https://t.co/LeWUNcjjQP,Fri May 26 14:30:02 +0000 2017,None,None
867843015657885696,RT @twdb_bech: Shout out to my colleague and #txwater twin @twdb_peter! @twdb #txlege https://t.co/KGsuIWoQqL,Thu May 25 20:41:13 +0000 2017,None,None
867749600739897344,Attend #Brackish #groundwater stakeholder meeting in #PleasantonTX on June 6 w/ @txgeosciences. https://t.co/ESyvDYIC8i,Thu May 25 14:30:01 +0000 2017,None,None
867417127300550656,Read Roberts Water Weekly for latest #txwater conditions. https://t.co/PF9UnWYkSX https://t.co/wmXHOVjPyF,Wed May 24 16:28:53 +0000 2017,None,None
867387215789346818,"Board meeting May 31 in Austin at the SFA Bldg., 1700 N. Congress Ave, Rm 170, at 9:30am. Agenda at https://t.co/uSRPoE7ejs. #txwater",Wed May 24 14:30:02 +0000 2017,None,None
867365565916225540,RT @twdb_kathleen: Thx @TAMU Kingsville Citrus Center for hosting @DroughtCenter @SCIPP_RISA @USDAClimateHubs @DroughtGov @twdb @ Summer Ou,Wed May 24 13:04:00 +0000 2017,None,None
867365521041305600,"RT @ATXfloods: ""Texas is a land of perennial drought broken by the occasional devastating flood."" - NWS State Meteorologist, 1927. #TexasFl",Wed May 24 13:03:49 +0000 2017,None,None
867132245718466562,"RT @twdb_DrMace: via @ELDaily: ""#RainwaterHarvesting Increasingly Helps Companies Reduce #Stormwater Fees &amp; Energy Use"" https://t.co/5XEdx",Tue May 23 21:36:52 +0000 2017,None,None
867129611708182528,RT @twdb_kathleen: Providing @twdb update @ Summer Season Outlook &amp; Impacts Forum for #Agriculture in the Lower Rio Grande Valley. #txwater,Tue May 23 21:26:24 +0000 2017,None,None
867103365389582336,"RT @twdb_kathleen: Providing keynote address @UTRGV Water Quality Mgmt, Planning &amp; Stormwater Conference. #SPI #RGV #txwater https://t.co/3",Tue May 23 19:42:06 +0000 2017,None,None
867103323446554628,RT @twdb_kathleen: Great roundtable discussion @ 19th Annual #RGV Water Quality Mgmt &amp; Planning Conf. #txwater https://t.co/3SsnnyTul5,Tue May 23 19:41:56 +0000 2017,None,None
867079696067985409,RT @NWSSanAntonio: It's #TexasFloodWeek all this week! Follow the hashtag to learn about Texas Flood Safety and other flood related informa,Tue May 23 18:08:03 +0000 2017,None,None
867058799118606340,Save #txwater and money this weekend! Water-efficient products are tax-free May 27-29. https://t.co/0L2xhyZnhP,Tue May 23 16:45:01 +0000 2017,None,None
867024827156230149,We are helping fund a #txwater aquifer storage &amp; recovery (ASR) study w/ @EdwardsAquifer &amp; @nbutility. Read at https://t.co/TXGHHIU8j7,Tue May 23 14:30:01 +0000 2017,None,None
866754470604046338,"RT @twdb_DrMace: Some big rain in southeast #Texas today, but so far little to no #TXflood'ing at the gages (map via https://t.co/Qcv4JVrdj",Mon May 22 20:35:43 +0000 2017,None,None
866754423988604930,RT @twdb_DrMace: .@EPAregion6 is holding a free #TXwater utility #TXdrought and #TXflood resiliency workshop in #Dallas June 6+7: https://t,Mon May 22 20:35:32 +0000 2017,None,None
866754304534859777,Well be sampling groundwater this summer in shaded areas of the map. We chk #txwater levels &amp; quality. https://t.co/clUxFsGkKl,Mon May 22 20:35:04 +0000 2017,None,None
866701528702300160,RT @twdb_kathleen: This week has been declared #TexasFloodWeek by @GregAbbott_TX. Visit https://t.co/rv5PW0zjRG &amp; https://t.co/67cI2w3cT8 t,Mon May 22 17:05:21 +0000 2017,None,None
866671378841440256,RT @twdb_DrMace: It's #FloodAwarenessWeekTX! I'll be sharing floody tidbits over the week such as this one on the largest recorded flood in,Mon May 22 15:05:33 +0000 2017,None,None
866466018100695040,"RT @twdb_DrMace: #ElephantButte, an important source of water for @ElPasoTXGov and area irrigators, is on the rise! https://t.co/IPENZYqWnk",Mon May 22 01:29:31 +0000 2017,None,None
