datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2013-10-02 12:00:00,-06:00,90.43,,datalogger,R,
2013-10-02 08:00:00,-06:00,90.43,,datalogger,R,
2013-10-02 04:00:00,-06:00,90.43,,datalogger,R,
2013-10-02 00:00:00,-06:00,90.06,,datalogger,R,
2013-10-01 20:00:00,-06:00,90.06,,datalogger,R,
2013-10-01 16:00:00,-06:00,90.06,,datalogger,R,
2013-10-01 12:00:00,-06:00,90.06,,datalogger,R,
2013-10-01 08:00:00,-06:00,90.06,,datalogger,R,
2013-10-01 04:00:00,-06:00,90.06,,datalogger,R,
2013-10-01 00:00:00,-06:00,90.06,,datalogger,R,
2013-09-30 20:00:00,-06:00,90.06,,datalogger,R,
2013-09-30 16:00:00,-06:00,90.06,,datalogger,R,
2013-09-30 12:00:00,-06:00,90.06,,datalogger,R,
2013-09-30 08:00:00,-06:00,90.06,,datalogger,R,
2013-09-30 04:00:00,-06:00,90.06,,datalogger,R,
2013-09-30 00:00:00,-06:00,90.06,,datalogger,R,
2013-09-29 20:00:00,-06:00,90.06,,datalogger,R,
2013-09-29 16:00:00,-06:00,90.06,,datalogger,R,
2013-09-29 12:00:00,-06:00,90.06,,datalogger,R,
2013-09-29 08:00:00,-06:00,90.06,,datalogger,R,
2013-09-29 04:00:00,-06:00,90.06,,datalogger,R,
2013-09-29 00:00:00,-06:00,90.06,,datalogger,R,
2013-09-28 20:00:00,-06:00,90.06,,datalogger,R,
2013-09-28 16:00:00,-06:00,90.06,,datalogger,R,
2013-09-28 12:00:00,-06:00,90.06,,datalogger,R,
2013-09-28 08:00:00,-06:00,90.06,,datalogger,R,
2013-09-28 04:00:00,-06:00,90.07,,datalogger,R,
2013-09-28 00:00:00,-06:00,90.33,,datalogger,R,
2013-09-27 20:00:00,-06:00,90.33,,datalogger,R,
2013-09-27 16:00:00,-06:00,90.33,,datalogger,R,
2013-09-27 12:00:00,-06:00,90.33,,datalogger,R,
2013-09-27 08:00:00,-06:00,90.33,,datalogger,R,
2013-09-27 04:00:00,-06:00,90.33,,datalogger,R,
2013-09-27 00:00:00,-06:00,90.33,,datalogger,R,
2013-09-26 20:00:00,-06:00,90.33,,datalogger,R,
2013-09-26 16:00:00,-06:00,90.33,,datalogger,R,
2013-09-26 12:00:00,-06:00,90.33,,datalogger,R,
2013-09-26 08:00:00,-06:00,90.33,,datalogger,R,
2013-09-26 04:00:00,-06:00,90.33,,datalogger,R,
2013-09-26 00:00:00,-06:00,90.33,,datalogger,R,
2013-09-25 20:00:00,-06:00,90.33,,datalogger,R,
2013-09-25 16:00:00,-06:00,90.33,,datalogger,R,
2013-09-25 12:00:00,-06:00,90.33,,datalogger,R,
2013-09-25 08:00:00,-06:00,90.33,,datalogger,R,
