datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-02-01 05:00:00,-06:00,826.28,12.71,datalogger,R,
2018-02-01 04:00:00,-06:00,826.59,,datalogger,R,
2018-02-01 03:00:00,-06:00,826.91,,datalogger,R,
2018-02-01 02:00:00,-06:00,827.22,,datalogger,R,
2018-02-01 01:00:00,-06:00,827.59,,datalogger,R,
2018-02-01 00:00:00,-06:00,827.98,,datalogger,R,
2018-01-31 23:00:00,-06:00,828.43,,datalogger,R,
2018-01-31 22:00:00,-06:00,828.90,,datalogger,R,
2018-01-31 21:00:00,-06:00,829.41,,datalogger,R,
2018-01-31 20:00:00,-06:00,830.01,,datalogger,R,
2018-01-31 19:00:00,-06:00,830.59,,datalogger,R,
2018-01-31 18:00:00,-06:00,831.16,,datalogger,R,
2018-01-31 17:00:00,-06:00,831.58,12.31,datalogger,R,
2018-01-31 16:00:00,-06:00,831.58,,datalogger,R,
2018-01-31 15:00:00,-06:00,831.08,,datalogger,R,
2018-01-31 14:00:00,-06:00,830.49,,datalogger,R,
2018-01-31 13:00:00,-06:00,829.89,,datalogger,R,
2018-01-31 12:00:00,-06:00,829.18,,datalogger,R,
2018-01-31 11:00:00,-06:00,828.42,,datalogger,R,
2018-01-31 10:00:00,-06:00,827.63,,datalogger,R,
2018-01-31 09:00:00,-06:00,826.87,,datalogger,R,
2018-01-31 08:00:00,-06:00,826.41,,datalogger,R,
2018-01-31 07:00:00,-06:00,826.54,,datalogger,R,
2018-01-31 06:00:00,-06:00,826.79,,datalogger,R,
2018-01-31 05:00:00,-06:00,827.03,12.69,datalogger,R,
2018-01-31 04:00:00,-06:00,827.31,,datalogger,R,
2018-01-31 03:00:00,-06:00,827.57,,datalogger,R,
2018-01-31 02:00:00,-06:00,827.86,,datalogger,R,
2018-01-31 01:00:00,-06:00,828.14,,datalogger,R,
2018-01-31 00:00:00,-06:00,828.45,,datalogger,R,
2018-01-30 23:00:00,-06:00,828.73,,datalogger,R,
2018-01-30 22:00:00,-06:00,829.07,,datalogger,R,
2018-01-30 21:00:00,-06:00,829.44,,datalogger,R,
