datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-02-01 03:00:00,-06:00,146.35,13.60,datalogger,R,
2018-02-01 02:00:00,-06:00,146.31,,datalogger,R,
2018-02-01 01:00:00,-06:00,146.27,,datalogger,R,
2018-02-01 00:00:00,-06:00,146.23,,datalogger,R,
2018-01-31 23:00:00,-06:00,146.18,,datalogger,R,
2018-01-31 22:00:00,-06:00,146.14,,datalogger,R,
2018-01-31 21:00:00,-06:00,146.09,,datalogger,R,
2018-01-31 20:00:00,-06:00,146.06,,datalogger,R,
2018-01-31 19:00:00,-06:00,146.02,,datalogger,R,
2018-01-31 18:00:00,-06:00,145.97,,datalogger,R,
2018-01-31 17:00:00,-06:00,145.93,,datalogger,R,
2018-01-31 16:00:00,-06:00,145.91,,datalogger,R,
2018-01-31 15:00:00,-06:00,145.87,12.50,datalogger,R,
2018-01-31 14:00:00,-06:00,145.84,,datalogger,R,
2018-01-31 13:00:00,-06:00,145.81,,datalogger,R,
2018-01-31 12:00:00,-06:00,145.79,,datalogger,R,
2018-01-31 11:00:00,-06:00,145.75,,datalogger,R,
2018-01-31 10:00:00,-06:00,145.71,,datalogger,R,
2018-01-31 09:00:00,-06:00,145.67,,datalogger,R,
2018-01-31 08:00:00,-06:00,145.59,,datalogger,R,
2018-01-31 07:00:00,-06:00,145.54,,datalogger,R,
2018-01-31 06:00:00,-06:00,145.47,,datalogger,R,
2018-01-31 05:00:00,-06:00,145.42,,datalogger,R,
2018-01-31 04:00:00,-06:00,145.37,,datalogger,R,
2018-01-31 03:00:00,-06:00,145.33,13.10,datalogger,R,
2018-01-31 02:00:00,-06:00,145.28,,datalogger,R,
2018-01-31 01:00:00,-06:00,145.23,,datalogger,R,
2018-01-31 00:00:00,-06:00,145.18,,datalogger,R,
2018-01-30 23:00:00,-06:00,145.12,,datalogger,R,
2018-01-30 22:00:00,-06:00,145.06,,datalogger,R,
2018-01-30 21:00:00,-06:00,144.99,,datalogger,R,
2018-01-30 20:00:00,-06:00,144.94,,datalogger,R,
2018-01-30 19:00:00,-06:00,144.88,,datalogger,R,
2018-01-30 18:00:00,-06:00,144.83,,datalogger,R,
2018-01-30 17:00:00,-06:00,144.77,,datalogger,R,
2018-01-30 16:00:00,-06:00,144.72,,datalogger,R,
2018-01-30 15:00:00,-06:00,144.67,12.40,datalogger,R,
2018-01-30 14:00:00,-06:00,144.63,,datalogger,R,
2018-01-30 13:00:00,-06:00,144.61,,datalogger,R,
2018-01-30 12:00:00,-06:00,144.59,,datalogger,R,
2018-01-30 11:00:00,-06:00,144.54,,datalogger,R,
2018-01-30 10:00:00,-06:00,144.49,,datalogger,R,
2018-01-30 09:00:00,-06:00,144.44,,datalogger,R,
2018-01-30 08:00:00,-06:00,144.37,,datalogger,R,
2018-01-30 07:00:00,-06:00,144.31,,datalogger,R,
2018-01-30 06:00:00,-06:00,144.25,,datalogger,R,
2018-01-30 05:00:00,-06:00,144.17,,datalogger,R,
2018-01-30 04:00:00,-06:00,144.11,,datalogger,R,
2018-01-30 03:00:00,-06:00,144.05,13.20,datalogger,R,
2018-01-30 02:00:00,-06:00,143.96,,datalogger,R,
2018-01-30 01:00:00,-06:00,143.88,,datalogger,R,
2018-01-30 00:00:00,-06:00,143.78,,datalogger,R,
2018-01-29 23:00:00,-06:00,143.67,,datalogger,R,
2018-01-29 22:00:00,-06:00,143.56,,datalogger,R,
2018-01-29 21:00:00,-06:00,143.43,,datalogger,R,
2018-01-29 20:00:00,-06:00,143.32,,datalogger,R,
2018-01-29 19:00:00,-06:00,143.19,,datalogger,R,
2018-01-29 18:00:00,-06:00,143.06,,datalogger,R,
2018-01-29 17:00:00,-06:00,142.94,,datalogger,R,
2018-01-29 16:00:00,-06:00,142.87,,datalogger,R,
2018-01-29 15:00:00,-06:00,142.92,12.40,datalogger,R,
2018-01-29 14:00:00,-06:00,142.96,,datalogger,R,
2018-01-29 13:00:00,-06:00,143.03,,datalogger,R,
2018-01-29 12:00:00,-06:00,143.11,,datalogger,R,
