datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-02-01 07:00:00,-06:00,291.76,12.00,datalogger,R,
2018-02-01 06:00:00,-06:00,291.79,,datalogger,R,
2018-02-01 05:00:00,-06:00,291.82,,datalogger,R,
2018-02-01 04:00:00,-06:00,291.82,,datalogger,R,
2018-02-01 03:00:00,-06:00,291.84,,datalogger,R,
2018-02-01 02:00:00,-06:00,291.84,,datalogger,R,
2018-02-01 01:00:00,-06:00,291.82,,datalogger,R,
2018-02-01 00:00:00,-06:00,291.82,,datalogger,R,
2018-01-31 23:00:00,-06:00,291.78,,datalogger,R,
2018-01-31 22:00:00,-06:00,291.78,,datalogger,R,
2018-01-31 21:00:00,-06:00,291.70,,datalogger,R,
2018-01-31 20:00:00,-06:00,291.68,,datalogger,R,
2018-01-31 19:00:00,-06:00,291.60,11.80,datalogger,R,
2018-01-31 18:00:00,-06:00,291.63,,datalogger,R,
2018-01-31 17:00:00,-06:00,291.66,,datalogger,R,
2018-01-31 16:00:00,-06:00,291.70,,datalogger,R,
2018-01-31 15:00:00,-06:00,291.72,,datalogger,R,
2018-01-31 14:00:00,-06:00,291.76,,datalogger,R,
2018-01-31 13:00:00,-06:00,291.78,,datalogger,R,
2018-01-31 12:00:00,-06:00,291.78,,datalogger,R,
2018-01-31 11:00:00,-06:00,291.78,,datalogger,R,
2018-01-31 10:00:00,-06:00,291.76,,datalogger,R,
2018-01-31 09:00:00,-06:00,291.76,,datalogger,R,
2018-01-31 08:00:00,-06:00,291.73,,datalogger,R,
2018-01-31 07:00:00,-06:00,291.51,12.00,datalogger,R,
2018-01-31 06:00:00,-06:00,291.56,,datalogger,R,
2018-01-31 05:00:00,-06:00,291.59,,datalogger,R,
2018-01-31 04:00:00,-06:00,291.60,,datalogger,R,
2018-01-31 03:00:00,-06:00,291.63,,datalogger,R,
2018-01-31 02:00:00,-06:00,291.65,,datalogger,R,
2018-01-31 01:00:00,-06:00,291.64,,datalogger,R,
2018-01-31 00:00:00,-06:00,291.62,,datalogger,R,
2018-01-30 23:00:00,-06:00,291.64,,datalogger,R,
2018-01-30 22:00:00,-06:00,291.60,,datalogger,R,
2018-01-30 21:00:00,-06:00,291.60,,datalogger,R,
2018-01-30 20:00:00,-06:00,291.59,,datalogger,R,
2018-01-30 19:00:00,-06:00,291.26,11.80,datalogger,R,
2018-01-30 18:00:00,-06:00,291.25,,datalogger,R,
