datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-01-31 22:00:00,-06:00,261.13,13.05,datalogger,R,
2018-01-31 21:00:00,-06:00,261.12,,datalogger,R,
2018-01-31 20:00:00,-06:00,261.11,,datalogger,R,
2018-01-31 19:00:00,-06:00,261.10,,datalogger,R,
2018-01-31 18:00:00,-06:00,261.10,,datalogger,R,
2018-01-31 17:00:00,-06:00,261.11,,datalogger,R,
2018-01-31 16:00:00,-06:00,261.14,,datalogger,R,
2018-01-31 15:00:00,-06:00,261.15,,datalogger,R,
2018-01-31 14:00:00,-06:00,261.21,,datalogger,R,
2018-01-31 13:00:00,-06:00,261.26,,datalogger,R,
2018-01-31 12:00:00,-06:00,261.30,,datalogger,R,
2018-01-31 11:00:00,-06:00,261.30,,datalogger,R,
2018-01-31 10:00:00,-06:00,261.28,12.57,datalogger,R,
2018-01-31 09:00:00,-06:00,261.27,,datalogger,R,
2018-01-31 08:00:00,-06:00,261.26,,datalogger,R,
2018-01-31 07:00:00,-06:00,261.27,,datalogger,R,
2018-01-31 06:00:00,-06:00,261.27,,datalogger,R,
2018-01-31 05:00:00,-06:00,261.28,,datalogger,R,
2018-01-31 04:00:00,-06:00,261.30,,datalogger,R,
2018-01-31 03:00:00,-06:00,261.32,,datalogger,R,
2018-01-31 02:00:00,-06:00,261.34,,datalogger,R,
2018-01-31 01:00:00,-06:00,261.36,,datalogger,R,
2018-01-31 00:00:00,-06:00,261.37,,datalogger,R,
2018-01-30 23:00:00,-06:00,261.38,,datalogger,R,
2018-01-30 22:00:00,-06:00,261.40,12.81,datalogger,R,
2018-01-30 21:00:00,-06:00,261.39,,datalogger,R,
2018-01-30 20:00:00,-06:00,261.38,,datalogger,R,
2018-01-30 19:00:00,-06:00,261.37,,datalogger,R,
2018-01-30 18:00:00,-06:00,261.40,,datalogger,R,
2018-01-30 17:00:00,-06:00,261.42,,datalogger,R,
2018-01-30 16:00:00,-06:00,261.44,,datalogger,R,
2018-01-30 15:00:00,-06:00,261.47,,datalogger,R,
2018-01-30 14:00:00,-06:00,261.51,,datalogger,R,
2018-01-30 13:00:00,-06:00,261.55,,datalogger,R,
2018-01-30 12:00:00,-06:00,261.59,,datalogger,R,
2018-01-30 11:00:00,-06:00,261.62,,datalogger,R,
2018-01-30 10:00:00,-06:00,261.59,12.65,datalogger,R,
2018-01-30 09:00:00,-06:00,261.58,,datalogger,R,
2018-01-30 08:00:00,-06:00,261.57,,datalogger,R,
2018-01-30 07:00:00,-06:00,261.55,,datalogger,R,
2018-01-30 06:00:00,-06:00,261.56,,datalogger,R,
2018-01-30 05:00:00,-06:00,261.57,,datalogger,R,
2018-01-30 04:00:00,-06:00,261.58,,datalogger,R,
2018-01-30 03:00:00,-06:00,261.59,,datalogger,R,
2018-01-30 02:00:00,-06:00,261.60,,datalogger,R,
2018-01-30 01:00:00,-06:00,261.61,,datalogger,R,
2018-01-30 00:00:00,-06:00,261.62,,datalogger,R,
2018-01-29 23:00:00,-06:00,261.61,,datalogger,R,
2018-01-29 22:00:00,-06:00,261.60,12.97,datalogger,R,
2018-01-29 21:00:00,-06:00,261.58,,datalogger,R,
2018-01-29 20:00:00,-06:00,261.54,,datalogger,R,
2018-01-29 19:00:00,-06:00,261.51,,datalogger,R,
2018-01-29 18:00:00,-06:00,261.51,,datalogger,R,
2018-01-29 17:00:00,-06:00,261.52,,datalogger,R,
2018-01-29 16:00:00,-06:00,261.52,,datalogger,R,
2018-01-29 15:00:00,-06:00,261.54,,datalogger,R,
2018-01-29 14:00:00,-06:00,261.57,,datalogger,R,
2018-01-29 13:00:00,-06:00,261.60,,datalogger,R,
2018-01-29 12:00:00,-06:00,261.62,,datalogger,R,
2018-01-29 11:00:00,-06:00,261.61,,datalogger,R,
2018-01-29 10:00:00,-06:00,261.59,12.65,datalogger,R,
2018-01-29 09:00:00,-06:00,261.57,,datalogger,R,
2018-01-29 08:00:00,-06:00,261.54,,datalogger,R,
2018-01-29 07:00:00,-06:00,261.51,,datalogger,R,
2018-01-29 06:00:00,-06:00,261.48,,datalogger,R,
2018-01-29 05:00:00,-06:00,261.47,,datalogger,R,
2018-01-29 04:00:00,-06:00,261.47,,datalogger,R,
2018-01-29 03:00:00,-06:00,261.47,,datalogger,R,
2018-01-29 02:00:00,-06:00,261.45,,datalogger,R,
2018-01-29 01:00:00,-06:00,261.45,,datalogger,R,
2018-01-29 00:00:00,-06:00,261.44,,datalogger,R,
2018-01-28 23:00:00,-06:00,261.41,,datalogger,R,
2018-01-28 22:00:00,-06:00,261.38,13.13,datalogger,R,
2018-01-28 21:00:00,-06:00,261.36,,datalogger,R,
2018-01-28 20:00:00,-06:00,261.33,,datalogger,R,
2018-01-28 19:00:00,-06:00,261.29,,datalogger,R,
2018-01-28 18:00:00,-06:00,261.28,,datalogger,R,
2018-01-28 17:00:00,-06:00,261.28,,datalogger,R,
2018-01-28 16:00:00,-06:00,261.27,,datalogger,R,
2018-01-28 15:00:00,-06:00,261.30,,datalogger,R,
2018-01-28 14:00:00,-06:00,261.33,,datalogger,R,
2018-01-28 13:00:00,-06:00,261.36,,datalogger,R,
2018-01-28 12:00:00,-06:00,261.38,,datalogger,R,
