datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2018-02-01 02:00:00,-06:00,226.27,13.10,datalogger,R,
2018-02-01 01:00:00,-06:00,227.53,,datalogger,R,
2018-02-01 00:00:00,-06:00,227.53,,datalogger,R,
2018-01-31 23:00:00,-06:00,229.22,,datalogger,R,
2018-01-31 22:00:00,-06:00,229.52,,datalogger,R,
2018-01-31 21:00:00,-06:00,229.59,,datalogger,R,
2018-01-31 20:00:00,-06:00,229.52,,datalogger,R,
2018-01-31 19:00:00,-06:00,229.30,,datalogger,R,
2018-01-31 18:00:00,-06:00,229.22,,datalogger,R,
2018-01-31 17:00:00,-06:00,228.85,,datalogger,R,
2018-01-31 16:00:00,-06:00,228.85,,datalogger,R,
2018-01-31 14:00:00,-06:00,228.56,12.50,datalogger,R,
2018-01-31 13:00:00,-06:00,228.04,,datalogger,R,
2018-01-31 12:00:00,-06:00,227.60,,datalogger,R,
2018-01-31 11:00:00,-06:00,227.30,,datalogger,R,
2018-01-31 10:00:00,-06:00,227.01,,datalogger,R,
2018-01-31 09:00:00,-06:00,226.57,,datalogger,R,
2018-01-31 08:00:00,-06:00,226.12,,datalogger,R,
2018-01-31 07:00:00,-06:00,226.27,,datalogger,R,
2018-01-31 06:00:00,-06:00,225.98,,datalogger,R,
2018-01-31 05:00:00,-06:00,225.53,,datalogger,R,
2018-01-31 04:00:00,-06:00,226.27,,datalogger,R,
2018-01-31 03:00:00,-06:00,225.83,,datalogger,R,
2018-01-31 02:00:00,-06:00,226.71,13.60,datalogger,R,
2018-01-31 01:00:00,-06:00,226.49,,datalogger,R,
2018-01-31 00:00:00,-06:00,227.82,,datalogger,R,
2018-01-30 23:00:00,-06:00,228.63,,datalogger,R,
2018-01-30 22:00:00,-06:00,229.66,,datalogger,R,
2018-01-30 21:00:00,-06:00,229.44,,datalogger,R,
2018-01-30 20:00:00,-06:00,229.22,,datalogger,R,
2018-01-30 19:00:00,-06:00,229.15,,datalogger,R,
2018-01-30 18:00:00,-06:00,228.41,,datalogger,R,
2018-01-30 17:00:00,-06:00,228.19,,datalogger,R,
2018-01-30 16:00:00,-06:00,227.75,,datalogger,R,
2018-01-30 14:00:00,-06:00,228.26,12.40,datalogger,R,
2018-01-30 13:00:00,-06:00,228.85,,datalogger,R,
2018-01-30 12:00:00,-06:00,228.63,,datalogger,R,
2018-01-30 11:00:00,-06:00,228.19,,datalogger,R,
2018-01-30 10:00:00,-06:00,227.60,,datalogger,R,
2018-01-30 09:00:00,-06:00,227.16,,datalogger,R,
2018-01-30 08:00:00,-06:00,227.01,,datalogger,R,
2018-01-30 07:00:00,-06:00,226.79,,datalogger,R,
2018-01-30 06:00:00,-06:00,226.35,,datalogger,R,
2018-01-30 05:00:00,-06:00,226.35,,datalogger,R,
2018-01-30 04:00:00,-06:00,225.68,,datalogger,R,
2018-01-30 03:00:00,-06:00,226.94,,datalogger,R,
2018-01-30 02:00:00,-06:00,227.97,13.10,datalogger,R,
2018-01-30 01:00:00,-06:00,228.19,,datalogger,R,
2018-01-30 00:00:00,-06:00,229.59,,datalogger,R,
2018-01-29 23:00:00,-06:00,229.96,,datalogger,R,
2018-01-29 22:00:00,-06:00,230.11,,datalogger,R,
2018-01-29 21:00:00,-06:00,230.25,,datalogger,R,
2018-01-29 20:00:00,-06:00,231.07,,datalogger,R,
2018-01-29 19:00:00,-06:00,231.95,,datalogger,R,
2018-01-29 18:00:00,-06:00,231.88,,datalogger,R,
2018-01-29 17:00:00,-06:00,232.91,,datalogger,R,
2018-01-29 16:00:00,-06:00,232.69,,datalogger,R,
2018-01-29 14:00:00,-06:00,230.48,12.40,datalogger,R,
2018-01-29 13:00:00,-06:00,230.03,,datalogger,R,
2018-01-29 12:00:00,-06:00,228.71,,datalogger,R,
2018-01-29 11:00:00,-06:00,227.30,,datalogger,R,
2018-01-29 10:00:00,-06:00,226.64,,datalogger,R,
2018-01-29 09:00:00,-06:00,226.35,,datalogger,R,
2018-01-29 08:00:00,-06:00,226.57,,datalogger,R,
2018-01-29 07:00:00,-06:00,226.79,,datalogger,R,
2018-01-29 06:00:00,-06:00,226.35,,datalogger,R,
2018-01-29 05:00:00,-06:00,225.53,,datalogger,R,
2018-01-29 04:00:00,-06:00,226.71,,datalogger,R,
2018-01-29 03:00:00,-06:00,225.98,,datalogger,R,
2018-01-29 02:00:00,-06:00,227.38,14.00,datalogger,R,
2018-01-29 01:00:00,-06:00,226.94,,datalogger,R,
2018-01-29 00:00:00,-06:00,228.34,,datalogger,R,
2018-01-28 23:00:00,-06:00,228.41,,datalogger,R,
2018-01-28 14:00:00,-06:00,229.30,12.50,datalogger,R,
2018-01-28 13:00:00,-06:00,229.22,,datalogger,R,
2018-01-28 12:00:00,-06:00,229.07,,datalogger,R,
2018-01-28 11:00:00,-06:00,228.78,,datalogger,R,
2018-01-28 10:00:00,-06:00,228.78,,datalogger,R,
2018-01-28 09:00:00,-06:00,228.04,,datalogger,R,
2018-01-28 08:00:00,-06:00,226.94,,datalogger,R,
2018-01-28 07:00:00,-06:00,226.49,,datalogger,R,
2018-01-28 06:00:00,-06:00,225.83,,datalogger,R,
2018-01-28 05:00:00,-06:00,226.71,,datalogger,R,
2018-01-28 04:00:00,-06:00,226.49,,datalogger,R,
2018-01-28 03:00:00,-06:00,226.05,,datalogger,R,
2018-01-28 02:00:00,-06:00,227.23,14.10,datalogger,R,
2018-01-28 01:00:00,-06:00,226.49,,datalogger,R,
2018-01-28 00:00:00,-06:00,227.82,,datalogger,R,
2018-01-27 23:00:00,-06:00,227.53,,datalogger,R,
2018-01-27 22:00:00,-06:00,227.89,,datalogger,R,
2018-01-27 21:00:00,-06:00,229.22,,datalogger,R,
2018-01-27 20:00:00,-06:00,229.07,,datalogger,R,
2018-01-27 19:00:00,-06:00,229.07,,datalogger,R,
2018-01-27 18:00:00,-06:00,229.00,,datalogger,R,
2018-01-27 17:00:00,-06:00,228.78,,datalogger,R,
2018-01-27 16:00:00,-06:00,228.71,,datalogger,R,
2018-01-27 14:00:00,-06:00,228.41,12.60,datalogger,R,
2018-01-27 13:00:00,-06:00,229.00,,datalogger,R,
2018-01-27 12:00:00,-06:00,228.56,,datalogger,R,
2018-01-27 11:00:00,-06:00,228.41,,datalogger,R,
2018-01-27 10:00:00,-06:00,227.82,,datalogger,R,
2018-01-27 09:00:00,-06:00,228.56,,datalogger,R,
2018-01-27 08:00:00,-06:00,227.89,,datalogger,R,
2018-01-27 07:00:00,-06:00,227.89,,datalogger,R,
2018-01-27 06:00:00,-06:00,227.30,,datalogger,R,
2018-01-27 05:00:00,-06:00,226.86,,datalogger,R,
2018-01-27 04:00:00,-06:00,227.97,,datalogger,R,
2018-01-27 02:00:00,-06:00,227.82,12.80,datalogger,R,
2018-01-27 01:00:00,-06:00,229.37,,datalogger,R,
2018-01-27 00:00:00,-06:00,229.59,,datalogger,R,
2018-01-26 23:00:00,-06:00,229.96,,datalogger,R,
2018-01-26 22:00:00,-06:00,229.89,,datalogger,R,
2018-01-26 21:00:00,-06:00,230.25,,datalogger,R,
2018-01-26 20:00:00,-06:00,230.03,,datalogger,R,
2018-01-26 19:00:00,-06:00,229.96,,datalogger,R,
2018-01-26 18:00:00,-06:00,229.89,,datalogger,R,
2018-01-26 17:00:00,-06:00,229.52,,datalogger,R,
2018-01-26 16:00:00,-06:00,229.15,,datalogger,R,
2018-01-26 14:00:00,-06:00,228.34,12.50,datalogger,R,
2018-01-26 13:00:00,-06:00,228.26,,datalogger,R,
2018-01-26 12:00:00,-06:00,227.82,,datalogger,R,
2018-01-26 11:00:00,-06:00,227.45,,datalogger,R,
2018-01-26 10:00:00,-06:00,227.30,,datalogger,R,
2018-01-26 09:00:00,-06:00,227.01,,datalogger,R,
2018-01-26 08:00:00,-06:00,227.89,,datalogger,R,
2018-01-26 07:00:00,-06:00,227.30,,datalogger,R,
2018-01-26 06:00:00,-06:00,226.12,,datalogger,R,
2018-01-26 05:00:00,-06:00,225.24,,datalogger,R,
2018-01-26 04:00:00,-06:00,226.20,,datalogger,R,
2018-01-26 03:00:00,-06:00,225.76,,datalogger,R,
2018-01-26 02:00:00,-06:00,226.86,12.80,datalogger,R,
2018-01-26 01:00:00,-06:00,227.97,,datalogger,R,
2018-01-26 00:00:00,-06:00,227.75,,datalogger,R,
2018-01-25 23:00:00,-06:00,229.66,,datalogger,R,
2018-01-25 22:00:00,-06:00,229.66,,datalogger,R,
2018-01-25 21:00:00,-06:00,229.59,,datalogger,R,
2018-01-25 20:00:00,-06:00,229.44,,datalogger,R,
2018-01-25 19:00:00,-06:00,228.71,,datalogger,R,
2018-01-25 18:00:00,-06:00,228.26,,datalogger,R,
2018-01-25 17:00:00,-06:00,230.40,,datalogger,R,
2018-01-25 16:00:00,-06:00,230.92,,datalogger,R,
2018-01-25 14:00:00,-06:00,228.85,12.40,datalogger,R,
2018-01-25 13:00:00,-06:00,228.63,,datalogger,R,
2018-01-25 12:00:00,-06:00,227.75,,datalogger,R,
2018-01-25 11:00:00,-06:00,228.12,,datalogger,R,
2018-01-25 10:00:00,-06:00,228.12,,datalogger,R,
2018-01-25 09:00:00,-06:00,228.48,,datalogger,R,
2018-01-25 08:00:00,-06:00,228.12,,datalogger,R,
2018-01-25 07:00:00,-06:00,227.30,,datalogger,R,
2018-01-25 06:00:00,-06:00,226.20,,datalogger,R,
2018-01-25 05:00:00,-06:00,227.53,,datalogger,R,
2018-01-25 04:00:00,-06:00,226.71,,datalogger,R,
2018-01-25 03:00:00,-06:00,227.82,,datalogger,R,
2018-01-25 02:00:00,-06:00,227.45,14.10,datalogger,R,
2018-01-25 01:00:00,-06:00,229.00,,datalogger,R,
